Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201804,44060,"Spokane-Spokane Valley, WA",USA,Single Family Home,bdrs_1,125050.000000,-0.0196,0.0869,780.00000,0.0000,0.2084,190.24621212121150,-0.0018,0.1937,36.0,0.0909,0.1250,0.3889,0.1668,-0.2222,45.50,-32.25,-0.4148,4.00,0.0964,12.0,-0.2500,-0.2500,0.0,,,8.0,,1.0000,13.0,-0.0370,0.4444,49.0,0.0538,0.1951,0.3611,-0.0480,0.0799,-0.1363,0.1739,-0.1429,0.0482,0,0
201804,39260,"Prineville, OR",USA,Single Family Home,bdrs_1,198050.000000,0.0000,0.3701,768.00000,0.0000,0.1707,253.84615384615300,0.0000,0.2219,9.0,0.0588,2.6000,0.1111,-0.3702,-0.8149,74.00,19.00,0.3455,-30.75,-0.2936,0.0,-1.0000,,0.0,,,0.0,,,1.0,0.0000,-0.3333,10.0,0.0526,1.5000,0.1111,-0.0065,-0.4889,0.0254,1.8333,-0.0192,-0.0286,1,0
201804,26660,"Huntsville, TX",USA,Single Family Home,bdrs_1,74299.500000,-0.0607,-0.1740,852.00000,0.0000,0.0143,76.56081989247250,0.0271,0.2694,4.0,-0.2000,-0.5000,0.0000,-1.0000,-1.0000,263.50,89.25,0.5122,139.50,1.1250,0.0,,,0.0,,,0.0,,,2.0,0.0000,1.0000,6.0,-0.1429,-0.3333,0.5000,0.1000,0.3750,-0.2745,-0.2292,-0.2459,0.3529,1,0
201804,35620,"New York-Newark-Jersey City, NY-NJ-PA",USA,Single Family Home,bdrs_1,164000.000000,-0.0799,-0.0631,800.00000,0.0152,-0.0762,204.42263936291200,-0.1824,-0.1608,395.0,0.0154,-0.2147,0.3038,0.0746,0.3406,63.00,-31.00,-0.3298,-25.00,-0.2841,124.0,-0.0606,-0.0313,4.0,0.0000,0.0000,60.0,1.3077,0.2500,4.0,-0.6000,-0.9429,399.0,0.0000,-0.3037,0.0101,-0.0156,-0.1290,0.0258,0.2637,0.0261,0.5946,0,1
201804,14720,"Breckenridge, CO",USA,Single Family Home,bdrs_1,214800.000000,1.2718,-0.4946,742.00000,-0.1917,0.0068,347.40698399501100,2.3748,-0.3976,2.0,1.0000,1.0000,0.0000,,-1.0000,216.00,-44.00,-0.1692,207.00,23.0000,4.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,1.0000,0.0000,0.0000,0.0000,0.6107,0.1722,-0.0948,-0.4167,0,0
201804,20420,"Durango, CO",USA,Single Family Home,bdrs_1,309950.000000,-0.0885,0.6313,864.00000,0.0800,0.4352,561.22448979591800,-0.0834,0.6384,8.0,0.3333,0.1429,0.2499,,-0.4169,166.50,-7.00,-0.0403,118.50,2.4688,0.0,,,0.0,,,0.0,,,0.0,,,8.0,0.3333,0.1429,0.0000,0.0000,0.0000,0.7206,-0.4494,0.1296,-0.4245,0,0
201804,30060,"Lebanon, MO",USA,Single Family Home,bdrs_1,97050.000000,-0.1779,0.0221,894.00000,-0.2446,0.1106,71.66666666666600,-0.0744,-0.3921,4.0,0.6000,0.3333,0.5000,1.5012,,61.00,-81.25,-0.5712,3.00,0.0517,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.6000,0.3333,0.0000,0.0000,0.0000,0.4850,0.5696,-0.0313,0.1923,0,0
201804,22860,"Fort Polk South, LA",USA,Single Family Home,bdrs_1,62050.000000,2.8660,,1200.00000,0.0601,,51.66666666666600,2.6554,,1.0,,,1.0000,,,15.00,10.00,2.0000,,,2.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0000,,,0.5000,,,,0,0
201804,48260,"Weirton-Steubenville, WV-OH",USA,Single Family Home,bdrs_1,24850.000000,-0.0020,-0.1703,729.00000,0.0000,-0.1148,34.01920438957400,0.0000,-0.1099,2.0,1.0000,-0.7143,0.5000,,,73.50,-49.00,-0.4000,0.50,0.0068,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,-0.7143,0.0000,0.0000,0.0000,0.9301,0.3019,0.3019,3.6000,0,0
201804,18180,"Concord, NH",USA,Single Family Home,bdrs_1,139950.000000,0.0371,0.0770,764.00000,0.0324,-0.4315,186.08461865006350,-0.0158,1.0942,9.0,0.2857,1.2500,0.3333,,-0.3334,100.50,7.00,0.0749,43.00,0.7478,4.0,,,0.0,,,0.0,,-1.0000,0.0,,-1.0000,9.0,0.2857,0.1250,0.0000,0.0000,-1.0000,0.6427,1.9797,0.4216,0.2393,1,0
201804,44300,"State College, PA",USA,Single Family Home,bdrs_1,109950.000000,-0.1035,0.8463,1277.00000,0.3643,0.8779,93.60942420152900,-0.1852,-0.2092,5.0,0.2500,-0.1667,0.2000,0.6000,0.1997,188.00,9.25,0.0517,-17.00,-0.0829,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,5.0,0.1111,-0.1667,0.0000,-0.1250,0.0000,-0.0090,0.4450,-0.0725,1.0645,0,0
201804,49780,"Zanesville, OH",USA,Single Family Home,bdrs_1,63925.000000,-0.0789,-0.1482,1051.00000,-0.1705,0.0106,56.79743668878150,-0.1252,-0.2869,2.0,0.0000,-0.8182,1.0000,0.3333,10.0011,27.00,-17.50,-0.3933,-53.00,-0.6625,0.0,-1.0000,,0.0,,,2.0,,,1.0,-0.5000,0.0000,3.0,-0.2500,-0.7500,0.5000,-0.5000,0.4091,-0.1751,-0.6189,-0.0957,0.8478,1,0
201804,15940,"Canton-Massillon, OH",USA,Single Family Home,bdrs_1,70050.000000,0.0000,0.1493,762.00000,-0.1181,-0.0026,68.15968841285200,0.0000,-0.1427,3.0,0.0000,-0.6250,0.3333,0.0000,-0.3334,240.00,45.50,0.2339,202.00,5.3158,0.0,,-1.0000,0.0,,,0.0,,,2.0,0.3333,-0.5000,5.0,0.1111,-0.5833,0.6667,0.1667,0.1667,0.3545,-0.6401,0.3425,-0.0577,1,0
201804,14700,"Branson, MO",USA,Single Family Home,bdrs_1,90050.000000,0.0011,0.2421,800.00000,0.0000,-0.1837,103.43750000000000,-0.0028,0.3633,22.0,0.1282,0.0000,0.2272,1.9544,4.0044,128.00,-15.75,-0.1096,-46.00,-0.2644,4.0,1.0000,,0.0,,,0.0,-1.0000,,4.0,0.3333,0.0000,26.0,0.1556,0.0000,0.1818,0.0280,0.0000,-0.0500,0.1713,-0.1011,0.3333,0,0
201804,21840,"Fairfield, IA",USA,Single Family Home,bdrs_1,129950.000000,0.2892,-0.6572,1282.00000,0.3481,-0.2342,101.32605304212100,-0.0485,-0.5525,1.0,-0.5000,0.0000,0.0000,,,261.00,66.00,0.3385,94.00,0.5629,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.5000,0.0000,0.0000,0.0000,0.0000,-0.4412,-0.0952,-0.1915,-0.0952,0,0
201804,35660,"Niles-Benton Harbor, MI",USA,Single Family Home,bdrs_1,140000.000000,-0.0971,0.1019,693.50000,-0.4561,-0.0368,143.24970131421700,0.0542,0.2111,8.0,0.0667,-0.3846,0.3750,-0.1964,1.4382,38.00,-3.75,-0.0898,-57.00,-0.6000,4.0,-0.3333,0.0000,0.0,,,0.0,,,0.0,,,8.0,0.0667,-0.3846,0.0000,0.0000,0.0000,-0.0181,-0.1577,-0.1628,0.3333,0,0
201804,13720,"Big Stone Gap, VA",USA,Single Family Home,bdrs_1,36025.000000,-0.0403,-0.5500,1238.00000,0.0156,0.3756,29.16144200626950,-0.0542,-0.6720,2.0,0.0000,-0.3333,0.0000,,,369.00,17.50,0.0498,253.00,2.1810,0.0,,,0.0,,,0.0,,,1.0,0.0000,,3.0,0.0000,0.0000,0.5000,0.0000,0.5000,-0.1429,-0.7778,0.0909,-0.6667,1,0
201804,14260,"Boise City, ID",USA,Single Family Home,bdrs_1,125550.000000,0.1421,0.1409,767.00000,-0.0313,-0.0192,168.09175112299050,0.0273,0.2388,13.0,0.6250,-0.1333,0.4615,1.4613,0.7304,23.00,-20.25,-0.4682,-117.00,-0.8357,8.0,1.0000,0.0000,0.0,,,4.0,,,0.0,,,13.0,0.6250,-0.1333,0.0000,0.0000,0.0000,0.9528,0.5159,0.2810,0.9136,0,0
201804,44220,"Springfield, OH",USA,Single Family Home,bdrs_1,19950.000000,-0.3339,-0.0050,812.00000,-0.0990,,20.52656104380150,-0.3589,,1.0,-0.3333,-0.5000,0.9999,0.5000,,31.00,13.50,0.7714,-12.00,-0.2791,0.0,-1.0000,,0.0,,,0.0,,,1.0,0.0000,0.0000,2.0,-0.2000,-0.3333,1.0000,0.3333,0.5000,-0.1879,5.7000,-0.2222,3.2000,1,0
201804,34140,"Moscow, ID",USA,Single Family Home,bdrs_1,295938.000000,0.8150,1.1995,1456.00000,0.0000,0.5465,105.44444444444400,-0.2885,-0.3856,5.0,-0.2857,-0.1667,0.0000,-1.0000,,100.00,37.50,0.6000,24.00,0.3158,0.0,,,0.0,,,0.0,,,0.0,,,5.0,-0.2857,-0.1667,0.0000,0.0000,0.0000,-0.4328,-0.2538,-0.3295,-0.1212,0,0
201804,33740,"Monroe, LA",USA,Single Family Home,bdrs_1,101750.000000,0.1312,-0.2265,1009.00000,-0.0010,0.0861,111.73558532323800,0.2553,-0.2001,3.0,0.0000,0.5000,0.3333,0.0000,-0.3334,55.00,22.50,0.6923,26.00,0.8966,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0000,0.5000,0.0000,0.0000,0.0000,0.4839,0.0866,0.1948,-0.4250,0,0
201804,12980,"Battle Creek, MI",USA,Single Family Home,bdrs_1,69950.000000,0.6635,0.0000,772.00000,0.0171,-0.1384,78.01339285714200,0.3970,0.0000,4.0,0.3333,3.0000,0.5000,,,70.00,-12.50,-0.1515,-257.00,-0.7859,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.3333,3.0000,0.0000,0.0000,0.0000,1.0211,10.9583,0.2063,1.3750,0,0
201804,19620,"Del Rio, TX",USA,Single Family Home,bdrs_1,106550.000000,14.1135,-0.0739,768.00000,0.8824,-0.4667,138.67187500000000,7.0825,0.7364,1.0,1.0000,0.0000,0.0000,-1.0000,,87.00,83.00,20.7500,9.50,0.1226,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,1.0000,0.0000,0.0000,0.0000,0.0000,1.6154,1.0000,7.5000,0.9429,0,0
201804,26140,"Homosassa Springs, FL",USA,Single Family Home,bdrs_1,67500.000000,0.0185,0.2284,750.50000,0.1156,0.1143,109.19117647058750,-0.0553,0.1278,13.0,0.0400,0.1818,0.2308,-0.4754,-0.1537,56.50,-31.00,-0.3543,-1.50,-0.0259,0.0,-1.0000,-1.0000,0.0,,,0.0,,,0.0,,,13.0,0.0400,0.1818,0.0000,0.0000,0.0000,-0.1900,0.1540,-0.1642,0.0500,0,0
201804,24540,"Greeley, CO",USA,Single Family Home,bdrs_1,160050.000000,-0.1579,-0.0857,570.00000,-0.0895,-0.3149,296.86041083099850,0.7962,0.4706,5.0,0.4286,0.6667,0.6000,0.0500,-0.1001,30.00,-5.50,-0.1549,5.00,0.2000,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,5.0,0.4286,0.6667,0.0000,0.0000,0.0000,0.1661,1.2949,0.0033,0.6042,0,0
201804,22700,"Fort Dodge, IA",USA,Single Family Home,bdrs_1,39050.000000,0.0000,0.1851,619.00000,0.0000,0.1316,63.42562953478400,-0.0221,0.1519,2.0,0.3333,-0.3333,0.0000,-1.0000,,38.50,23.75,1.6102,-93.50,-0.7083,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,2.0,0.3333,-0.3333,0.0000,0.0000,0.0000,-0.2800,0.6364,-0.3864,1.4545,0,0
201804,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",USA,Single Family Home,bdrs_1,300050.000000,0.1721,0.3215,896.00000,-0.0094,0.0022,333.29396910279200,-0.0096,0.1895,64.0,0.2800,0.2075,0.2500,0.0000,0.2048,89.00,14.00,0.1867,8.00,0.0988,28.0,0.7500,1.3333,0.0,,,0.0,-1.0000,-1.0000,0.0,,-1.0000,64.0,0.2800,0.0492,0.0000,0.0000,-0.1509,0.2896,0.3155,0.0642,0.1154,1,1
201804,21500,"Erie, PA",USA,Single Family Home,bdrs_1,42500.000000,-0.2914,-0.3089,814.00000,-0.0654,0.0150,48.77056277056250,-0.1213,-0.2276,7.0,-0.2222,0.7500,0.1428,,-0.7144,153.00,18.00,0.1333,121.00,3.7813,0.0,,-1.0000,0.0,,,0.0,-1.0000,,2.0,3.0000,1.0000,9.0,-0.0526,0.8000,0.2857,0.2302,0.0357,-0.2747,0.0074,-0.0732,-0.3333,0,0
201804,28940,"Knoxville, TN",USA,Single Family Home,bdrs_1,130750.000000,-0.1283,-0.2073,860.00000,-0.0216,-0.0933,141.73470453695700,-0.0085,-0.0074,49.0,-0.0101,-0.0926,0.1837,-0.2725,-0.2916,76.00,-39.50,-0.3420,-56.00,-0.4242,4.0,-0.8182,-0.6667,0.0,,,4.0,,0.0000,16.0,0.1852,2.2000,65.0,0.0317,0.1017,0.3265,0.0538,0.2339,-0.3674,0.2552,-0.3333,0.4375,1,0
201804,27600,"Jefferson, GA",USA,Single Family Home,bdrs_1,24250.000000,-0.3806,-0.0453,,,,,,,1.0,,-0.5000,1.0000,,,7.50,-121.00,-0.9416,-158.00,-0.9547,2.0,,,0.0,,,0.0,,,2.0,1.0000,1.0000,3.0,2.0000,0.0000,2.0000,,1.5000,0.0376,1.2442,0.6083,3.5952,1,1
201804,39140,"Prescott, AZ",USA,Single Family Home,bdrs_1,145050.000000,0.0357,-0.0823,845.00000,0.0030,-0.0398,169.63102808690950,0.0809,-0.0028,49.0,0.1011,0.0426,0.1633,-0.3943,-0.4097,174.00,26.00,0.1757,78.00,0.8125,4.0,-0.6000,-0.5000,0.0,,,4.0,0.0000,0.0000,3.0,-0.2500,2.0000,52.0,0.0722,0.0833,0.0612,-0.0287,0.0399,-0.3164,0.3640,-0.3734,0.2807,0,0
201804,18980,"Cullman, AL",USA,Single Family Home,bdrs_1,137500.000000,0.0898,-0.0175,900.00000,0.0286,0.0000,147.72831235620450,0.0000,-0.0497,9.0,0.2000,0.2857,0.4444,0.3333,,49.00,-6.00,-0.1091,-264.00,-0.8435,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,9.0,0.2000,0.2857,0.0000,0.0000,0.0000,0.0628,0.7299,-0.0505,0.7407,0,0
201804,25420,"Harrisburg-Carlisle, PA",USA,Single Family Home,bdrs_1,145050.000000,0.6572,0.6126,870.00000,-0.0801,0.2536,135.65021929824550,0.6093,0.1884,13.0,-0.0370,0.0000,0.3076,0.1867,0.3327,81.00,-52.50,-0.3933,-51.00,-0.3864,4.0,0.0000,0.0000,0.0,,,4.0,,,0.0,,-1.0000,13.0,-0.0370,-0.1875,0.0000,0.0000,-0.2308,0.1871,0.8527,0.2568,0.7969,1,0
201804,25200,"Hailey, ID",USA,Single Family Home,bdrs_1,162300.000000,0.0172,0.6646,1096.00000,0.0538,0.6310,150.96264367816050,-0.2464,0.0152,7.0,0.0000,2.5000,0.0000,,-1.0000,208.00,9.50,0.0479,195.00,15.0000,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,7.0,0.0000,2.5000,0.0000,0.0000,0.0000,0.2011,1.4615,0.0943,-0.2368,0,0
201804,14100,"Bloomsburg-Berwick, PA",USA,Single Family Home,bdrs_1,92450.000000,-0.2601,0.6794,760.00000,-0.1810,-0.3896,85.08522727272700,-0.2377,0.9260,4.0,-0.4286,0.3333,0.0000,,,145.50,-36.00,-0.1983,106.50,2.7308,0.0,,,0.0,,,0.0,-1.0000,,2.0,,,6.0,-0.1429,1.0000,0.5000,0.5000,0.5000,-0.2760,1.2848,0.0222,-0.0800,1,0
201804,25060,"Gulfport-Biloxi-Pascagoula, MS",USA,Single Family Home,bdrs_1,92050.000000,0.2705,0.1513,856.00000,0.0298,0.2229,90.53190168818200,0.1407,-0.2206,16.0,0.0667,-0.0588,0.2500,1.5000,0.4172,95.00,-21.75,-0.1863,19.50,0.2583,4.0,,,0.0,,,0.0,-1.0000,,2.0,,1.0000,18.0,0.2000,0.0000,0.1250,0.1250,0.0662,0.3558,0.1274,0.3043,0.0714,0,0
201804,19380,"Dayton, OH",USA,Single Family Home,bdrs_1,33500.000000,-0.0147,-0.0428,937.50000,0.2183,0.1546,53.24754901960700,-0.0909,0.1805,25.0,0.3514,0.2500,0.3200,0.6922,0.0666,67.00,16.50,0.3267,20.00,0.4255,4.0,0.0000,0.0000,0.0,,,0.0,-1.0000,,1.0,-0.6000,0.0000,26.0,0.2381,0.2381,0.0400,-0.0951,-0.0100,0.4403,0.1204,0.1097,0.1622,0,0
201804,34100,"Morristown, TN",USA,Single Family Home,bdrs_1,199050.000000,-0.2490,-0.5012,816.00000,-0.1553,0.0625,90.68627450980300,-0.5732,-0.7004,10.0,0.4286,0.6667,0.4000,-0.0666,0.2001,52.00,-6.00,-0.1034,15.00,0.4054,0.0,,,0.0,,,0.0,,,1.0,0.0000,,11.0,0.3750,0.8333,0.1000,-0.0429,0.1000,-0.0976,0.0939,-0.2838,-0.1311,0,0
201804,16980,"Chicago-Naperville-Elgin, IL-IN-WI",USA,Single Family Home,bdrs_1,84888.500000,0.0604,-0.0573,791.00000,0.0032,0.0246,121.27156625828900,-0.0016,-0.0471,96.0,0.0909,-0.1429,0.2604,0.3485,0.0804,82.00,-18.75,-0.1861,-8.00,-0.0889,28.0,0.5556,-0.1250,0.0,,,20.0,0.4286,0.6667,9.0,0.1250,-0.3077,105.0,0.0938,-0.1600,0.0938,0.0028,-0.0223,0.2516,0.2959,0.1128,0.4510,0,0
201804,31500,"Madison, IN",USA,Single Family Home,bdrs_1,67950.000000,-0.0589,0.0299,946.00000,-0.0703,0.2995,71.77589852008400,0.0100,0.2164,1.0,-0.3333,-0.6667,0.0000,-1.0000,-1.0000,188.00,63.00,0.5040,-52.00,-0.2167,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,1.0,-0.5000,-0.6667,0.0000,-0.3333,0.0000,-0.6000,-0.7200,-0.3269,0.0938,0,0
201804,30280,"Lewisburg, TN",USA,Single Family Home,bdrs_1,234950.000000,-0.0311,9.6553,1003.00000,0.1126,0.3931,234.19740777666900,-0.0726,6.6646,3.0,-0.2500,2.0000,0.0000,-1.0000,,128.00,46.50,0.5706,-183.00,-0.5884,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.2500,2.0000,0.0000,0.0000,0.0000,-0.1988,2.9714,0.0698,0.3143,0,0
201804,27460,"Jamestown-Dunkirk-Fredonia, NY",USA,Single Family Home,bdrs_1,53500.000000,0.0298,-0.5881,852.50000,-0.0313,-0.0858,53.63096007733300,-0.0371,-0.5616,8.0,0.0000,-0.5000,0.0000,-1.0000,-1.0000,140.00,21.50,0.1814,30.00,0.2727,0.0,,-1.0000,0.0,,,4.0,0.0000,,0.0,,-1.0000,8.0,0.0000,-0.6000,0.0000,0.0000,-0.2500,-0.0112,-0.3416,-0.0571,0.3200,1,0
201804,30820,"Lock Haven, PA",USA,Single Family Home,bdrs_1,64950.000000,-0.1103,-0.2727,640.00000,0.1169,-0.1111,109.37500000000000,-0.1174,-0.0756,7.0,0.0769,-0.3000,0.1429,-0.7936,-0.7619,45.00,22.50,1.0000,15.00,0.5000,0.0,-1.0000,,0.0,,,0.0,,,1.0,0.0000,,8.0,0.0667,-0.2000,0.1429,-0.0110,0.1429,-0.2631,-0.3909,-0.3232,0.0152,0,0
201804,48140,"Wausau, WI",USA,Single Family Home,bdrs_1,119950.000000,0.1705,1.5935,1164.00000,0.0326,0.7530,90.83333333333300,0.0991,0.4751,2.0,-0.2000,-0.6667,0.0000,-1.0000,,55.00,18.00,0.4865,-28.00,-0.3373,0.0,,,0.0,,,0.0,,,0.0,,,2.0,-0.2000,-0.6667,0.0000,0.0000,0.0000,-0.4712,-0.2298,-0.3333,1.3846,0,0
201804,41940,"San Jose-Sunnyvale-Santa Clara, CA",USA,Single Family Home,bdrs_1,488050.000000,-0.1853,-0.1127,640.00000,0.1073,0.0256,831.34582623509300,-0.2353,0.2590,3.0,-0.4545,0.0000,0.0000,-1.0000,-1.0000,72.00,-48.25,-0.4012,-89.50,-0.5542,0.0,,,0.0,,,0.0,-1.0000,,3.0,0.2000,-0.2500,6.0,-0.2500,-0.1429,1.0000,0.5455,-0.3333,-0.3003,0.7717,0.0893,1.3766,1,0
201804,27060,"Ithaca, NY",USA,Single Family Home,bdrs_1,369550.000000,0.1326,0.5722,1024.00000,-0.0019,-0.2225,374.37500000000000,0.3555,1.1449,1.0,0.0000,-0.3333,0.0000,,-1.0000,192.50,145.75,3.1176,187.50,37.5000,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.3333,0.0000,0.0000,0.0000,0.5876,-0.3094,-0.0941,-0.5064,0,0
201804,43260,"Sheridan, WY",USA,Single Family Home,bdrs_1,225050.000000,-0.0110,-0.0217,920.50000,-0.0366,-0.1504,259.51557093425600,-0.0110,0.8138,8.0,-0.2381,-0.2000,0.1250,-0.1247,-0.7500,155.50,-14.00,-0.0826,127.00,4.4561,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,8.0,-0.2381,-0.2000,0.0000,0.0000,0.0000,-0.4332,0.3926,-0.3191,0.3333,0,0
201804,41460,"Salina, KS",USA,Single Family Home,bdrs_1,28050.000000,0.0000,-0.4713,632.00000,0.0859,-0.2843,48.10996563573800,0.0000,-0.1985,2.0,1.0000,1.0000,0.5000,0.0000,,34.50,1.75,0.0534,-77.00,-0.6906,0.0,,,0.0,,,0.0,,,1.0,1.0000,,3.0,1.0000,2.0000,0.5000,0.0000,0.5000,1.0714,6.2500,0.0238,1.6875,1,0
201804,26740,"Hutchinson, KS",USA,Single Family Home,bdrs_1,44950.000000,0.0147,0.8347,728.00000,0.0643,0.3141,51.15802675585250,-0.0099,0.1336,6.0,0.0000,-0.1429,0.1667,-0.5999,0.1665,76.50,1.25,0.0166,23.50,0.4434,0.0,-1.0000,,0.0,,,0.0,,,1.0,1.0000,-0.5000,7.0,0.0769,-0.2222,0.1667,0.0833,-0.1190,-0.2644,-0.4574,-0.1837,-0.3548,0,0
201804,27740,"Johnson City, TN",USA,Single Family Home,bdrs_1,146250.000000,0.0779,0.6259,1094.00000,0.3237,0.2223,148.24496669694200,0.2527,0.8191,2.0,-0.5000,-0.7143,0.0000,-1.0000,-1.0000,126.00,44.50,0.5460,-9.00,-0.0667,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,2.0,-0.6364,-0.7143,0.0000,-0.3750,0.0000,-0.7665,-0.8148,-0.5833,-0.4915,0,0
201804,17860,"Columbia, MO",USA,Single Family Home,bdrs_1,121300.000000,1.0200,-0.6968,836.00000,0.4074,0.4783,135.15254586683150,0.3380,-0.8064,2.0,1.0000,0.0000,0.5000,,-0.5000,56.50,5.00,0.0971,46.00,4.3810,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,0.0000,0.0000,0.0000,0.0000,3.2927,-0.6912,1.1463,-0.7007,0,0
201804,39940,"Rexburg, ID",USA,Single Family Home,bdrs_1,124550.000000,-0.1217,-0.1699,549.00000,0.0000,-0.3138,211.92632850241500,0.0000,0.4983,4.0,0.0000,0.0000,0.0000,,-1.0000,484.50,65.00,0.1549,329.00,2.1158,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247,-0.0778,0.0164,-0.0746,0,0
201804,23380,"Fremont, OH",USA,Single Family Home,bdrs_1,62050.000000,0.0000,0.0333,1016.00000,0.0000,-0.0059,70.17628205128150,0.0000,0.1953,4.0,0.0000,1.0000,0.2500,0.0000,,75.00,17.75,0.3100,30.50,0.6854,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.4572,0.9474,-0.3529,-0.2281,0,0
201804,38920,"Port Lavaca, TX",USA,Single Family Home,bdrs_1,160050.000000,0.0000,0.4543,908.00000,-0.0304,0.3758,178.57142857142800,0.0537,0.1874,14.0,0.4000,0.1667,0.1428,0.4280,0.7142,195.00,6.25,0.0331,-81.00,-0.2935,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,,1.0,0.0000,0.0000,15.0,0.3636,0.1538,0.0714,-0.0286,-0.0119,0.9724,-0.1157,0.5200,-0.2083,0,0
201804,21540,"Escanaba, MI",USA,Single Family Home,bdrs_1,84950.000000,0.0300,-0.0861,836.00000,-0.0018,0.3933,106.71755725190800,-0.1140,-0.2281,14.0,0.0000,-0.1765,0.0714,1.0000,0.2142,281.00,24.00,0.0934,125.00,0.8013,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,14.0,0.0000,-0.2632,0.0000,0.0000,-0.1176,-0.0125,-0.1780,-0.0769,-0.0526,0,0
201804,23180,"Frankfort, KY",USA,Single Family Home,bdrs_1,49950.000000,0.0000,-0.3255,1038.50000,0.0000,0.0142,60.93020541549900,0.0000,-0.1569,6.0,0.0000,0.2000,0.0000,-1.0000,,310.00,24.50,0.0858,216.00,2.2979,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.5000,7.0,0.0000,0.0000,0.1667,0.0000,-0.2333,-0.3875,0.5270,-0.3699,0.6429,1,0
201804,10300,"Adrian, MI",USA,Single Family Home,bdrs_1,64950.000000,0.0392,-0.1334,651.00000,0.0015,-0.4660,93.16770186335400,-0.0046,0.0709,9.0,-0.1000,1.2500,0.0000,-1.0000,-1.0000,139.00,10.50,0.0817,112.50,4.2453,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,9.0,-0.1000,1.2500,0.0000,0.0000,0.0000,-0.3555,1.1978,-0.2514,-0.1625,0,0
201804,23940,"Gillette, WY",USA,Single Family Home,bdrs_1,83050.000000,0.0000,-0.1530,1150.00000,0.0000,0.4375,72.17391304347800,0.0000,-0.4109,1.0,0.0000,0.0000,0.0000,,-1.0000,349.00,31.50,0.0992,329.00,16.4500,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0545,-0.2162,0.0545,-0.2162,0,0
201804,36340,"Oil City, PA",USA,Single Family Home,bdrs_1,54000.000000,0.0485,0.2400,946.00000,0.0949,0.3362,55.91966173361500,0.3772,-0.0816,4.0,0.0000,-0.2000,0.2500,,,200.50,-45.00,-0.1833,71.50,0.5543,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.0000,-0.2000,0.0000,0.0000,0.0000,0.3375,0.8938,0.3418,1.4091,0,0
