Month,Countyfips,CountyName,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201804,37119,"Mecklenburg, NC",USA,Single Family Home,bdrs_5+,874549.500000,-0.0337,0.0350,5232.00000,-0.0418,-0.0183,170.73731493740950,-0.0313,0.1297,97.0,0.0052,-0.1339,0.2990,-0.0220,0.0802,57.00,-5.00,-0.0806,-2.50,-0.0420,28.0,-0.3000,-0.1250,0.0,-1.0000,,28.0,0.0769,0.0000,39.0,0.2381,0.6250,136.0,0.0625,0.0000,0.4021,0.0756,0.1878,-0.0881,0.0149,-0.0873,0.1856,1,0
201804,28113,"Pike, MS",USA,Single Family Home,bdrs_5+,425050.000000,0.0000,0.2319,4870.00000,0.0998,-0.2923,91.10908617547500,-0.0508,0.7770,3.0,0.0000,-0.4000,0.3333,,-0.1668,292.00,-244.50,-0.4557,88.00,0.4314,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,3.0,0.0000,-0.4000,0.0000,0.0000,0.0000,0.3077,-0.4020,0.3000,0.0263,0,0
201804,31123,"Morrill, NE",USA,Single Family Home,bdrs_5+,297550.000000,2.2150,0.6618,3440.00000,0.9283,-0.7421,86.48255813953400,0.6679,5.4431,2.0,1.0000,1.0000,1.0000,,,18.00,-131.00,-0.8792,-302.00,-0.9438,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,1.0000,0.0000,0.0000,0.0000,0.1613,0.1613,0.1077,0.1613,0,0
201804,55107,"Rusk, WI",USA,Single Family Home,bdrs_5+,212950.000000,-0.4381,-0.6093,4007.00000,0.0292,0.0000,53.13201896680800,-0.4615,-0.6315,1.0,-0.5000,-0.6667,0.0000,,-1.0000,263.00,-23.50,-0.0820,66.00,0.3350,0.0,,,0.0,,,0.0,,-1.0000,0.0,,,1.0,-0.5000,-0.6667,0.0000,0.0000,0.0000,-0.4000,-0.6316,0.2000,0.1053,0,0
201804,45063,"Lexington, SC",USA,Single Family Home,bdrs_5+,385050.000000,-0.0331,0.0112,5028.00000,0.0212,0.2006,91.31534569983100,0.0470,-0.0035,20.0,-0.0244,-0.1304,0.2000,-0.4533,-0.2335,67.00,-9.00,-0.1184,13.00,0.2407,0.0,-1.0000,,0.0,,,4.0,1.0000,-0.5000,0.0,,,20.0,-0.0244,-0.1304,0.0000,0.0000,0.0000,-0.1708,-0.0007,-0.1829,0.1552,0,0
201804,42041,"Cumberland, PA",USA,Single Family Home,bdrs_5+,599950.000000,0.1689,0.1717,4733.50000,0.3036,0.0618,148.41885441527400,0.0462,0.2501,17.0,-0.0286,-0.1500,0.1765,2.0910,0.7650,117.50,-3.25,-0.0269,-40.50,-0.2563,4.0,,,0.0,,,4.0,0.0000,0.0000,0.0,,-1.0000,17.0,-0.0286,-0.2917,0.0000,0.0000,-0.2000,-0.1498,0.4024,-0.0683,0.5890,1,0
201804,34029,"Ocean, NJ",USA,Single Family Home,bdrs_5+,1224050.000000,-0.0577,0.3311,3800.00000,-0.0098,0.0620,392.85714285714200,-0.0192,0.2956,231.0,0.1579,0.1159,0.2337,0.0598,0.1523,75.00,-7.50,-0.0909,3.00,0.0417,48.0,0.0435,0.2000,0.0,,,20.0,-0.2308,-0.5000,0.0,,-1.0000,231.0,0.1579,0.0452,0.0000,0.0000,-0.0676,0.2493,0.4058,0.1200,0.3333,0,1
201804,46083,"Lincoln, SD",USA,Single Family Home,bdrs_5+,599950.000000,-0.0928,-0.1490,4503.00000,-0.0281,-0.0299,145.12469672870750,0.0108,0.0801,14.0,0.2727,-0.3333,0.2857,0.5715,0.9993,77.50,10.75,0.1610,5.00,0.0690,4.0,1.0000,0.0000,0.0,,,0.0,,-1.0000,0.0,,,14.0,0.2727,-0.3333,0.0000,0.0000,0.0000,0.3607,-0.0889,0.0291,0.2326,0,0
201804,17191,"Wayne, IL",USA,Single Family Home,bdrs_5+,314050.000000,-0.0556,,4419.00000,0.0000,,91.90083575730200,-0.0224,,3.0,0.0000,,0.0000,-1.0000,,157.00,24.50,0.1849,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0000,,0.0000,0.0000,,-0.2973,,-0.2778,,0,0
201804,39119,"Muskingum, OH",USA,Single Family Home,bdrs_5+,449050.000000,0.0000,0.0090,3882.00000,-0.0495,-0.1217,87.57788161993700,0.1045,0.0273,9.0,0.0000,0.8000,0.2222,,,117.50,1.00,0.0086,39.50,0.5064,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,9.0,0.0000,0.5000,0.0000,0.0000,-0.2000,0.6156,-0.5258,0.8667,-0.4615,1,0
201804,44005,"Newport, RI",USA,Single Family Home,bdrs_5+,2899550.000000,-0.0085,-0.2056,4829.00000,-0.0198,-0.1117,446.29591429349600,-0.0141,-0.2892,27.0,-0.0357,0.0385,0.1111,-0.1105,-0.5185,200.00,9.25,0.0485,23.00,0.1299,4.0,1.0000,-0.5000,0.0,,,4.0,-0.3333,,1.0,1.0000,0.0000,28.0,-0.0175,0.0370,0.0370,0.0192,-0.0014,-0.2113,-0.2534,-0.1980,-0.3629,0,0
201804,36001,"Albany, NY",USA,Single Family Home,bdrs_5+,799050.000000,0.2292,0.3787,5000.00000,0.1511,0.1315,156.83473389355700,0.2143,0.3553,25.0,-0.0741,0.0870,0.1600,-0.0397,0.2269,124.00,-14.50,-0.1047,-24.00,-0.1622,4.0,0.0000,0.0000,0.0,,,0.0,-1.0000,,5.0,-0.3333,-0.1667,30.0,-0.1304,0.0345,0.2000,-0.0778,-0.0609,-0.3402,0.4372,-0.2487,0.2333,0,0
201804,17007,"Boone, IL",USA,Single Family Home,bdrs_5+,625050.000000,-0.0809,1.1185,5561.00000,-0.1700,0.6007,112.38985793921900,0.1073,0.4302,1.0,,-0.7500,1.0000,,0.3333,8.50,-111.50,-0.9292,-18.00,-0.6792,2.0,,,0.0,,,0.0,,,0.0,,,1.0,,-0.7500,0.0000,,0.0000,0.2409,-0.6430,,0.0711,0,0
201804,20125,"Montgomery, KS",USA,Single Family Home,bdrs_5+,1399550.000000,3.6800,7.3906,7629.00000,1.3900,1.2139,157.74978611814650,0.4565,2.4043,4.0,0.3333,0.0000,0.0000,-1.0000,-1.0000,84.00,-13.50,-0.1385,42.50,1.0241,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.3333,0.0000,0.0000,0.0000,0.0000,-0.1903,-0.3825,-0.3945,-0.3889,0,0
201804,08091,"Ouray, CO",USA,Single Family Home,bdrs_5+,1400050.000000,0.0000,-0.2982,9100.00000,0.0000,0.0474,153.84615384615300,0.0000,-0.3301,3.0,0.0000,-0.4000,0.0000,,,275.00,31.50,0.1294,34.00,0.1411,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0000,-0.4000,0.0000,0.0000,0.0000,-0.0744,-0.3171,-0.0667,0.4000,0,0
201804,13151,"Henry, GA",USA,Single Family Home,bdrs_5+,394950.000000,0.0393,-0.0664,4846.00000,0.0361,-0.0583,87.60000000000000,0.0084,0.0234,78.0,-0.2081,-0.2844,0.1538,-0.4283,-0.5344,76.00,24.50,0.4757,29.00,0.6170,12.0,-0.1429,-0.7273,0.0,,,8.0,-0.4286,-0.5000,37.0,2.3636,2.7000,115.0,0.0502,-0.0336,0.4744,0.3627,0.3826,-0.3586,-0.3761,-0.2031,-0.0377,1,1
201804,13311,"White, GA",USA,Single Family Home,bdrs_5+,610050.000000,-0.0040,0.0339,6515.00000,0.0000,-0.1158,103.16333118140700,-0.1970,0.2446,9.0,0.1250,0.0000,0.1111,0.7776,,83.00,22.00,0.3607,-160.00,-0.6584,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,9.0,0.1250,-0.1000,0.0000,0.0000,-0.1111,-0.0891,0.4024,-0.1905,0.6190,0,1
201804,06089,"Shasta, CA",USA,Single Family Home,bdrs_5+,570000.000000,-0.0338,-0.1525,3013.50000,0.0000,-0.2879,168.30271739130400,-0.1102,0.0747,10.0,0.1111,-0.1667,0.1999,,-0.2004,99.00,-6.75,-0.0638,50.00,1.0204,4.0,,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,-1.0000,,10.0,0.0526,-0.1667,0.0000,-0.0556,0.0000,0.0396,-0.1576,0.0270,0.1692,0,0
201804,41011,"Coos, OR",USA,Single Family Home,bdrs_5+,489050.000000,0.0000,0.0867,3146.00000,0.0000,-0.1356,186.07305936073000,0.0000,0.5745,3.0,0.0000,0.0000,0.0000,,,318.00,35.00,0.1237,74.00,0.3033,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0557,0.5941,0.0495,0.6061,0,0
201804,30017,"Custer, MT",USA,Single Family Home,bdrs_5+,402550.000000,1.5963,0.8504,4126.00000,0.2008,0.3920,90.03868556112850,0.9959,0.1541,2.0,1.0000,-0.3333,0.5000,,-0.5000,185.50,-150.00,-0.4471,184.50,184.5000,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,-0.3333,0.0000,0.0000,0.0000,1.4615,1.6667,1.4615,7.0000,0,0
201804,40153,"Woodward, OK",USA,Single Family Home,bdrs_5+,799050.000000,0.0000,-0.1432,,,,,,,1.0,0.0000,-0.5000,0.0000,,,716.00,31.50,0.0460,364.00,1.0341,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.5000,0.0000,0.0000,0.0000,-0.1724,0.2000,-0.1724,0.2000,0,1
201804,12003,"Baker, FL",USA,Single Family Home,bdrs_5+,489950.000000,0.0000,,3580.00000,0.0000,,136.84357541899400,0.0000,,1.0,0.0000,,1.0000,0.0000,,30.00,24.50,4.4545,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.0970,,-0.0970,,0,0
201804,39155,"Trumbull, OH",USA,Single Family Home,bdrs_5+,284950.000000,0.0000,0.2151,4400.00000,-0.0222,-0.3047,61.84880532706600,0.1717,-0.1217,10.0,0.0526,0.4286,0.2000,0.9011,0.3995,219.50,17.25,0.0853,12.50,0.0604,0.0,,-1.0000,0.0,,,0.0,,,1.0,1.0000,0.0000,11.0,0.1000,0.3750,0.1000,0.0474,-0.0429,0.5460,2.3460,0.4656,1.0000,0,0
201804,17041,"Douglas, IL",USA,Single Family Home,bdrs_5+,492050.000000,0.0000,1.8953,5005.50000,0.0000,1.1954,98.83281094621250,0.0000,0.3263,1.0,-0.5000,0.0000,0.0000,,,271.00,114.50,0.7316,-104.00,-0.2773,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.5000,0.0000,0.0000,0.0000,0.0000,-0.6465,1.7143,-0.2897,1.7143,0,0
201804,26153,"Schoolcraft, MI",USA,Single Family Home,bdrs_5+,301300.000000,0.0000,1.1529,4810.00000,0.0000,0.8500,58.35113960113900,0.0000,0.0844,2.0,0.0000,-0.3333,0.0000,,-1.0000,385.00,24.50,0.0680,113.00,0.4154,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,-0.3333,0.0000,0.0000,0.0000,0.1233,-0.2545,0.1111,0.1111,0,0
201804,05095,"Monroe, AR",USA,Single Family Home,bdrs_5+,195050.000000,0.0000,,2338.00000,0.0000,,83.40461933276300,0.0000,,1.0,0.0000,,0.0000,,,195.00,31.50,0.1927,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,0.0769,,0.0769,,0,1
201804,35047,"San Miguel, NM",USA,Single Family Home,bdrs_5+,685050.000000,0.0000,0.0587,5670.00000,0.0000,-0.0987,199.35257620717500,-0.1289,-0.1289,7.0,0.4000,0.1667,0.1429,,-0.1428,386.50,14.00,0.0376,289.00,2.9641,0.0,,,0.0,,,0.0,,,0.0,,,7.0,0.4000,0.1667,0.0000,0.0000,0.0000,1.4207,0.6847,0.7377,0.4324,0,0
201804,27021,"Cass, MN",USA,Single Family Home,bdrs_5+,647500.000000,-0.0226,0.1826,4432.00000,-0.0182,0.1280,145.01194477078200,-0.0973,0.3493,11.0,0.1000,0.1000,0.3636,2.6360,2.6360,164.00,-65.75,-0.2862,89.00,1.1867,0.0,-1.0000,,0.0,,,0.0,,,1.0,,0.0000,12.0,0.2000,0.0909,0.0909,0.0909,-0.0091,0.3879,1.7927,0.1692,1.0000,0,0
201804,31177,"Washington, NE",USA,Single Family Home,bdrs_5+,875050.000000,0.0000,0.4656,5799.00000,0.0000,0.1234,150.88808415244000,0.0000,0.2550,1.0,0.0000,-0.5000,0.0000,-1.0000,-1.0000,34.50,23.50,2.1364,15.00,0.7692,0.0,-1.0000,-1.0000,0.0,,,0.0,,,1.0,,,2.0,1.0000,0.0000,1.0000,1.0000,1.0000,-0.3679,-0.4505,-0.3679,-0.0896,1,0
201804,23001,"Androscoggin, ME",USA,Single Family Home,bdrs_5+,265050.000000,0.2204,0.3520,4010.50000,0.0056,0.2891,56.59394930895300,0.0798,-0.0315,6.0,0.0000,-0.2500,0.1667,0.0000,0.3336,69.00,-62.50,-0.4753,0.00,0.0000,0.0,,,0.0,,,0.0,,,0.0,,,6.0,0.0000,-0.2500,0.0000,0.0000,0.0000,-0.4235,-0.5190,-0.2315,-0.2427,0,0
201804,32003,"Clark, NV",USA,Single Family Home,bdrs_5+,700049.000000,-0.0740,0.0370,4600.00000,-0.0746,-0.0730,171.52282924254400,0.0038,0.2061,241.0,0.0783,-0.2201,0.2696,0.0212,0.1575,69.00,-28.25,-0.2905,-11.00,-0.1375,52.0,-0.2353,-0.2778,12.0,5.0000,2.0000,40.0,0.1111,0.2500,12.0,0.2000,0.0909,253.0,0.0835,-0.2094,0.0498,0.0050,0.0142,-0.0632,-0.1221,-0.1174,0.1589,0,0
201804,53077,"Yakima, WA",USA,Single Family Home,bdrs_5+,575050.000000,0.0000,0.4410,3625.00000,0.0000,0.0003,158.62068965517200,0.0000,0.4050,3.0,-0.2500,-0.5714,0.0000,-1.0000,-1.0000,60.00,32.00,1.1429,9.00,0.1765,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.2500,-0.5714,0.0000,0.0000,0.0000,-0.6417,-0.8577,-0.4608,-0.5000,0,0
201804,26013,"Baraga, MI",USA,Single Family Home,bdrs_5+,130050.000000,-0.3838,-0.5651,2474.00000,0.8408,,26.96408752180050,0.5099,,3.0,0.5000,2.0000,0.3333,,,246.00,24.50,0.1106,164.00,2.0000,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.5000,2.0000,0.0000,0.0000,0.0000,0.7172,2.1481,0.1429,0.0370,0,0
201804,40151,"Woods, OK",USA,Single Family Home,bdrs_5+,126050.000000,0.0000,-0.1543,2307.00000,0.0000,,54.61638491547400,0.0000,,1.0,0.0000,0.0000,0.0000,-1.0000,,31.00,24.50,3.7692,-76.00,-0.7103,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.1852,0.0667,0.1852,0.0667,0,0
201804,26091,"Lenawee, MI",USA,Single Family Home,bdrs_5+,199550.000000,-0.2809,-0.1288,3078.00000,0.0166,-0.1031,71.74887892376600,-0.1093,0.0752,7.0,0.5556,0.7500,0.4286,-0.2285,0.7144,26.50,-0.50,-0.0185,-116.00,-0.8140,4.0,1.0000,,0.0,,,0.0,,,0.0,,,7.0,0.5556,0.7500,0.0000,0.0000,0.0000,0.0157,0.8052,-0.2552,0.0872,0,0
201804,28061,"Jasper, MS",USA,Single Family Home,bdrs_5+,245050.000000,0.1738,0.0000,6000.00000,0.3251,0.0000,40.83333333333300,-0.1605,0.0000,1.0,0.0000,0.0000,0.0000,,,816.00,343.50,0.7270,364.00,0.8053,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5211,0.0000,-0.3818,0.0000,0,0
201804,16005,"Bannock, ID",USA,Single Family Home,bdrs_5+,390000.000000,0.0265,0.2189,3706.00000,0.0505,0.0874,103.25318399575850,0.1079,0.1454,21.0,0.2000,0.0500,0.4286,0.3640,1.8573,40.50,-9.00,-0.1818,-38.00,-0.4841,12.0,0.5000,0.5000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,21.0,0.2000,0.0500,0.0000,0.0000,0.0000,0.1161,0.8981,0.0307,0.9310,0,0
201804,51141,"Patrick, VA",USA,Single Family Home,bdrs_5+,525050.000000,0.0000,,3892.00000,0.0000,,134.89208633093500,0.0000,,1.0,0.0000,,0.0000,,,214.00,31.50,0.1726,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,0.0256,,0.0256,,0,0
201804,04019,"Pima, AZ",USA,Single Family Home,bdrs_5+,650050.000000,0.0484,-0.1824,4209.50000,0.0076,-0.0928,150.08349517419900,0.0611,-0.0687,54.0,-0.0092,-0.2500,0.2407,0.0935,-0.2779,81.00,-12.75,-0.1360,23.00,0.3966,12.0,0.5000,-0.5000,0.0,,,12.0,-0.4000,0.0000,16.0,0.0323,1.2857,70.0,0.0000,-0.1139,0.2963,0.0119,0.1991,0.0818,-0.0736,0.1520,0.3846,1,0
201804,29119,"McDonald, MO",USA,Single Family Home,bdrs_5+,229950.000000,-0.2640,-0.3422,4733.00000,-0.1084,0.2618,64.75509856596850,0.0291,-0.0380,5.0,-0.0909,0.0000,0.0000,-1.0000,-1.0000,55.00,-81.00,-0.5956,-7.00,-0.1129,0.0,,,0.0,,,0.0,,,0.0,,,5.0,-0.0909,0.0000,0.0000,0.0000,0.0000,0.0849,0.2657,0.2254,0.7059,0,0
201804,21113,"Jessamine, KY",USA,Single Family Home,bdrs_5+,864997.500000,0.0898,0.1853,6481.00000,0.0541,0.3048,144.07002099508900,0.0391,0.1297,7.0,-0.0667,-0.1250,0.4285,0.2856,0.7140,35.00,-108.50,-0.7561,-25.50,-0.4215,0.0,-1.0000,,0.0,,,4.0,,,4.0,0.6000,1.0000,11.0,0.1000,0.1000,0.5714,0.2381,0.3214,-0.2716,0.4802,-0.1743,0.6071,1,0
201804,55089,"Ozaukee, WI",USA,Single Family Home,bdrs_5+,569500.000000,-0.2843,-0.6549,3100.00000,-0.3012,-0.5103,166.89369182016200,0.0048,-0.1261,4.0,0.0000,-0.4286,0.0000,-1.0000,-1.0000,152.00,8.75,0.0611,111.00,2.7073,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.0000,-0.4286,0.0000,0.0000,0.0000,-0.1459,-0.2899,-0.1459,0.0676,0,0
201804,48091,"Comal, TX",USA,Single Family Home,bdrs_5+,974550.000000,0.2109,0.4437,5180.00000,0.0459,0.0711,206.34904761904700,0.3083,0.4425,26.0,-0.0545,-0.1333,0.1154,-0.4709,0.7301,101.00,-43.00,-0.2986,7.00,0.0745,4.0,0.0000,0.0000,0.0,,,4.0,-0.3333,0.0000,6.0,0.7143,-0.4545,32.0,0.0323,-0.2195,0.2308,0.1035,-0.1359,-0.0504,0.3739,-0.0349,0.4561,0,0
201804,42037,"Columbia, PA",USA,Single Family Home,bdrs_5+,222050.000000,0.0000,-0.5325,2381.00000,0.0000,-0.3646,94.44444444444400,0.0096,0.6945,5.0,0.4286,1.5000,0.3999,-0.3002,,44.00,18.50,0.7255,-92.50,-0.6777,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,5.0,0.4286,1.5000,0.0000,0.0000,0.0000,-0.1633,4.1042,-0.3817,0.8333,0,0
201804,06083,"Santa Barbara, CA",USA,Single Family Home,bdrs_5+,7797550.000000,-0.1299,-0.0797,8160.50000,-0.0366,-0.0341,910.29292107404300,-0.2078,-0.1281,65.0,0.1304,-0.1875,0.1845,-0.2139,0.1353,123.00,-67.00,-0.3526,-55.50,-0.3109,8.0,-0.5000,-0.5000,0.0,,,8.0,3.0000,,8.0,0.6000,0.3333,73.0,0.1680,-0.1512,0.1231,0.0361,0.0481,-0.1346,-0.1698,-0.1085,0.1386,0,0
201804,06041,"Marin, CA",USA,Single Family Home,bdrs_5+,4222550.000000,0.0000,-0.0715,5658.50000,0.0127,0.1303,876.65654894025300,-0.1151,-0.1651,21.0,0.2000,0.1667,0.3810,0.3335,0.1431,60.00,-31.50,-0.3443,20.00,0.5000,8.0,3.0000,-0.3333,0.0,,,4.0,0.0000,0.0000,0.0,,-1.0000,21.0,0.2000,0.0000,0.0000,0.0000,-0.1667,-0.0167,0.1472,-0.0901,0.2024,1,0
201804,31119,"Madison, NE",USA,Single Family Home,bdrs_5+,524549.500000,-0.2997,3.0334,4763.50000,-0.2474,1.2990,106.07622394645200,-0.1037,0.6906,2.0,1.0000,1.0000,0.5000,,-0.5000,87.50,-19.00,-0.1784,77.50,7.7500,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,1.0000,0.0000,0.0000,0.0000,1.4037,0.5595,0.2018,-0.3563,0,0
201804,13295,"Walker, GA",USA,Single Family Home,bdrs_5+,607550.000000,-0.4599,-0.7905,4231.50000,-0.1667,-0.3440,113.44207252001900,-0.3489,-0.7638,6.0,0.0909,0.2000,0.1667,0.8338,-0.5833,143.00,-48.25,-0.2523,97.00,2.1087,0.0,,,0.0,,,4.0,,,0.0,,,6.0,0.0909,0.2000,0.0000,0.0000,0.0000,-0.0423,3.3590,0.0709,0.7436,0,0
201804,29169,"Pulaski, MO",USA,Single Family Home,bdrs_5+,204950.000000,-0.0652,0.3227,3542.00000,0.0060,-0.1585,57.70213293650750,-0.0300,0.5679,4.0,-0.3846,1.0000,0.0000,-1.0000,,116.00,44.00,0.6111,17.00,0.1717,0.0,,,0.0,,,4.0,1.0000,,3.0,-0.3333,,7.0,-0.3636,2.5000,0.7500,0.0577,0.7500,-0.4859,2.0303,-0.1525,1.2727,1,0
201804,13269,"Taylor, GA",USA,Single Family Home,bdrs_5+,165050.000000,0.0000,,4175.00000,-0.1795,,39.52095808383200,-0.2613,,2.0,-0.3333,,0.0000,,,85.00,31.50,0.5888,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,-0.3333,,0.0000,0.0000,,-0.5625,,-0.1250,,0,0
201804,22073,"Ouachita, LA",USA,Single Family Home,bdrs_5+,450050.000000,0.0663,-0.0673,5381.00000,0.0175,0.1515,83.62757851700400,0.0501,-0.3817,4.0,-0.3333,0.0000,0.0000,-1.0000,-1.0000,159.00,28.00,0.2137,-38.00,-0.1929,0.0,,,0.0,,,0.0,-1.0000,,0.0,,,4.0,-0.3333,0.0000,0.0000,0.0000,0.0000,-0.5125,0.7868,-0.2727,0.7647,0,0
201804,27005,"Becker, MN",USA,Single Family Home,bdrs_5+,950050.000000,-0.1645,0.1890,5875.00000,-0.0836,0.2209,157.05967976710300,0.0130,-0.1387,24.0,0.2000,0.5000,0.2917,1.3336,0.1668,79.50,-60.75,-0.4332,32.00,0.6737,0.0,,-1.0000,0.0,,,0.0,,,1.0,,,25.0,0.2500,0.5625,0.0417,0.0417,0.0417,0.3837,0.7699,0.0133,0.4074,0,0
201804,24029,"Kent, MD",USA,Single Family Home,bdrs_5+,910050.000000,-0.0162,0.5992,6312.00000,0.1054,0.5593,146.10389610389600,-0.2972,0.0851,6.0,0.0000,-0.1429,0.1667,0.0000,0.1665,336.50,28.00,0.0908,153.50,0.8388,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,6.0,0.0000,-0.1429,0.0000,0.0000,0.0000,0.3377,-0.3420,0.2308,-0.2157,0,1
201804,17057,"Fulton, IL",USA,Single Family Home,bdrs_5+,499950.000000,0.0000,,7683.00000,0.0000,,65.06572953273400,0.0000,,1.0,0.0000,,0.0000,,,277.00,24.50,0.0970,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.0476,,-0.0476,,0,0
201804,26037,"Clinton, MI",USA,Single Family Home,bdrs_5+,335000.000000,-0.0176,0.0243,6401.00000,0.0000,0.6536,51.25719406050750,-0.0201,-0.3674,2.0,0.0000,0.0000,0.5000,0.0000,0.0000,48.50,-16.50,-0.2538,22.50,0.8654,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1133,0.7500,-0.1104,0.7500,0,0
201804,26025,"Calhoun, MI",USA,Single Family Home,bdrs_5+,374950.000000,0.1537,-0.0001,3391.00000,0.0035,-0.0202,77.15344242050000,0.0262,0.0693,10.0,0.0000,0.4286,0.3000,-0.1427,0.0500,56.00,-16.00,-0.2222,-20.00,-0.2632,4.0,0.0000,0.0000,0.0,,,0.0,,,0.0,,,10.0,0.0000,0.4286,0.0000,0.0000,0.0000,-0.3558,0.5440,-0.3385,0.0886,0,0
201804,13093,"Dooly, GA",USA,Single Family Home,bdrs_5+,127200.000000,0.0000,2.6291,3608.50000,0.0000,0.6949,30.38514627294200,0.0000,0.8482,2.0,0.0000,1.0000,0.0000,,,566.50,31.50,0.0589,-116.50,-0.1706,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1453,13.7000,-0.1512,6.3000,0,0
201804,06039,"Madera, CA",USA,Single Family Home,bdrs_5+,1250050.000000,-0.0379,1.1738,3873.50000,0.0139,-0.0030,313.76811594202800,-0.0614,0.8453,23.0,0.2432,0.9167,0.3913,0.6089,0.5652,65.00,-49.00,-0.4298,26.00,0.6667,12.0,5.0000,,0.0,,,4.0,,0.0000,0.0,-1.0000,,23.0,0.1220,0.9167,0.0000,-0.1081,0.0000,0.6322,0.8132,0.3483,0.1111,0,0
201804,16061,"Lewis, ID",USA,Single Family Home,bdrs_5+,604550.000000,0.0000,-0.3696,4924.00000,0.0000,0.7387,122.76604386677450,0.0000,-0.6375,2.0,0.0000,-0.7143,0.0000,,,215.50,31.50,0.1712,-115.50,-0.3489,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,-0.7143,0.0000,0.0000,0.0000,0.1667,-0.2222,0.0667,1.9091,0,0
201804,02050,"Bethel, AK",USA,Single Family Home,bdrs_5+,529050.000000,0.0000,,3000.00000,0.0000,,176.33333333333300,0.0000,,2.0,0.0000,,1.0000,0.0000,,30.00,24.50,4.4545,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,2.0,0.0000,,0.0000,0.0000,,0.3529,,0.3750,,0,0
201804,37081,"Guilford, NC",USA,Single Family Home,bdrs_5+,827500.000000,0.0015,0.3633,5519.50000,0.0152,0.8014,131.80975071646250,0.0157,0.6219,28.0,-0.0667,-0.2000,0.0714,-0.6704,-0.7501,151.00,31.25,0.2610,53.50,0.5487,0.0,-1.0000,-1.0000,0.0,,,4.0,-0.3333,0.0000,0.0,,-1.0000,28.0,-0.0667,-0.2821,0.0000,0.0000,-0.1143,-0.3152,-0.3527,-0.2450,-0.0656,0,0
