Month,ZipCode,ZipName,Property Type,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
201804,28078,"Huntersville, NC",Condo/Townhome/Row Home/Co-Op,,235050.000000,0.0589,0.0658,13.0,0.0000,-0.1875,36.00,0.0909,-0.1818,8.0,0.0000,-0.3333,0.0,,,0.0,,-1.0000,6.0,-0.4783,-0.3333,242768.0000,0.0274,-0.0189,19.0,-0.2245,-0.2400,0.4615,-0.4231,-0.1010
201804,28079,"Indian Trail, NC",Condo/Townhome/Row Home/Co-Op,,171050.000000,-0.0931,-0.0229,3.0,0.2000,2.0000,23.00,-0.2397,-0.7386,4.0,1.0000,,0.0,,,0.0,,,4.0,0.6000,1.0000,175003.0000,-0.0818,-0.0198,7.0,0.4000,1.3333,1.3333,0.3333,-0.6667
201804,28081,"Kannapolis, NC",Condo/Townhome/Row Home/Co-Op,*,275050.000000,0.0000,,1.0,0.0000,1.0000,257.00,0.1762,3.6306,0.0,,-1.0000,0.0,,,0.0,,,0.0,,-1.0000,330050.0000,0.0666,1.2444,1.0,0.0000,0.0000,0.0000,0.0000,-1.0000
201804,28083,"Kannapolis, NC",Condo/Townhome/Row Home/Co-Op,,145950.000000,0.0000,0.0210,1.0,0.0000,0.0000,466.00,0.0725,3.1422,0.0,,,0.0,,,0.0,,,0.0,,,145950.0000,0.0000,0.0281,1.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,28104,"Matthews, NC",Condo/Townhome/Row Home/Co-Op,,225050.000000,-0.0241,0.5843,5.0,0.0000,0.2500,27.00,0.5211,-0.6707,0.0,-1.0000,,0.0,-1.0000,,0.0,,,11.0,0.4667,-0.3125,217744.0000,-0.0070,0.5048,16.0,0.2800,-0.2000,2.2000,0.7000,-1.8000
201804,28105,"Matthews, NC",Condo/Townhome/Row Home/Co-Op,,269950.000000,-0.0147,-0.3434,7.0,-0.3333,-0.5625,37.50,-0.6212,0.2097,12.0,1.0000,0.5000,0.0,,,4.0,,,15.0,0.2500,0.0714,281688.0000,-0.0625,-0.1895,22.0,-0.0222,-0.2667,2.1429,1.0000,1.2679
201804,28110,"Monroe, NC",Condo/Townhome/Row Home/Co-Op,,188050.000000,-0.0884,0.1301,2.0,0.0000,3.0000,51.00,0.0099,-0.4171,4.0,1.0000,,0.0,,,0.0,,,3.0,0.2000,0.5000,204615.0000,-0.0035,0.2117,5.0,0.1111,1.0000,1.5000,0.2500,-2.5000
201804,28112,"Monroe, NC",Condo/Townhome/Row Home/Co-Op,,144000.000000,0.3987,0.2843,1.5,0.5000,-0.2500,18.00,0.6364,-0.6842,2.0,,,0.0,,,0.0,,,0.5,,-0.5000,142725.0000,0.3863,0.3522,2.0,1.0000,-0.3333,0.3333,0.3333,-0.1667
201804,28115,"Mooresville, NC",Condo/Townhome/Row Home/Co-Op,,215050.000000,0.1565,0.1755,2.0,-0.4286,-0.7500,9.00,-0.8326,-0.9256,0.0,-1.0000,,0.0,,,0.0,,,3.0,0.0000,-0.5714,204925.0000,0.1796,0.1109,5.0,-0.2308,-0.6667,1.5000,0.6429,0.6250
201804,28117,"Mooresville, NC",Condo/Townhome/Row Home/Co-Op,,262050.000000,-0.0113,0.3581,19.0,0.5200,0.4615,28.00,-0.4286,-0.0968,12.0,0.0000,0.5000,0.0,,,8.0,3.0000,1.0000,13.0,0.1304,0.4444,275020.0000,-0.0478,0.3078,32.0,0.3333,0.4545,0.6842,-0.2358,-0.0081
201804,28120,"Mount Holly, NC",Condo/Townhome/Row Home/Co-Op,,162550.000000,0.1694,0.3665,0.5,0.0000,-0.8333,22.00,-0.1020,-0.7982,2.0,,,0.0,,-1.0000,0.0,,,1.0,-0.3333,0.0000,160279.0000,0.1530,0.2493,1.5,-0.2500,-0.6250,2.0000,-1.0000,1.6667
201804,28134,"Pineville, NC",Condo/Townhome/Row Home/Co-Op,,243050.000000,-0.0082,0.5191,6.0,0.3333,3.0000,34.00,1.0606,0.2593,0.0,-1.0000,-1.0000,0.0,,,8.0,,,2.0,-0.5000,-0.2000,233820.0000,0.0417,0.4554,8.0,-0.0588,1.0000,0.3333,-0.5556,-1.3333
201804,28144,"Salisbury, NC",Condo/Townhome/Row Home/Co-Op,,138175.000000,-0.1662,-0.1227,8.0,0.4545,0.0000,62.00,0.5696,-0.3034,0.0,,,0.0,,,0.0,,,1.0,1.0000,0.0000,140855.0000,-0.0705,-0.1647,9.0,0.5000,0.0000,0.1250,0.0341,0.0000
201804,28147,"Salisbury, NC",Condo/Townhome/Row Home/Co-Op,,149950.000000,0.0000,0.4411,4.0,-0.2000,-0.2000,86.00,0.5780,-0.1731,0.0,-1.0000,,0.0,,,0.0,,,3.0,-0.6471,,148814.0000,0.0677,0.4191,7.0,-0.4815,0.4000,0.7500,-0.9500,0.7500
201804,28150,"Shelby, NC",Condo/Townhome/Row Home/Co-Op,*,192300.000000,0.0000,,3.0,-0.2500,-0.7500,49.50,1.2000,0.5231,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,185500.0000,0.0107,0.0041,3.0,-0.4545,-0.7500,0.0000,-0.3750,0.0000
201804,28170,"Wadesboro, NC",Condo/Townhome/Row Home/Co-Op,*,152950.000000,0.0000,,1.0,0.0000,0.0000,59.00,0.7101,-0.1806,0.0,,,0.0,,,0.0,,,0.0,,,152950.0000,0.0190,0.0928,1.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,28173,"Waxhaw, NC",Condo/Townhome/Row Home/Co-Op,,192500.000000,0.2623,0.0581,1.0,,0.0000,23.50,-0.6667,0.1059,0.0,,,0.0,,,0.0,,,0.0,-1.0000,-1.0000,168940.0000,0.1078,-0.0665,1.0,-0.6000,-0.5000,0.0000,,-1.0000
201804,28174,"Wingate, NC",Condo/Townhome/Row Home/Co-Op,*,207500.000000,0.0000,,2.0,0.0000,,170.50,0.1144,,0.0,,,0.0,,,0.0,,,0.0,,,210373.0000,0.1647,0.0017,2.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,28202,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,348500.000000,-0.0115,-0.0016,72.0,0.0000,-0.1529,48.00,-0.1028,0.0667,40.0,0.5385,0.0000,0.0,,,20.0,-0.2857,-0.1667,63.0,0.0161,-0.0308,444886.0000,0.0076,0.0191,135.0,0.0075,-0.1000,0.8750,0.0139,0.1103
201804,28203,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,390950.000000,-0.0103,-0.0842,28.0,-0.0968,-0.0968,42.00,0.0909,0.1351,20.0,-0.0909,0.0000,4.0,1.0000,,4.0,-0.6667,0.0000,37.0,0.1212,-0.4638,468998.0000,0.0767,0.1040,65.0,0.0156,-0.3500,1.3214,0.2569,-0.9044
201804,28204,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,300050.000000,0.0526,,9.0,-0.1429,-0.2500,40.00,-0.2118,-0.1837,4.0,0.0000,0.0000,0.0,,,4.0,0.0000,,11.0,0.2941,0.1000,343632.0000,-0.0024,-0.0138,20.0,0.0526,-0.0909,1.2222,0.4127,0.3889
201804,28205,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,308550.000000,0.0345,,54.0,0.6364,,24.00,-0.7653,,20.0,0.4286,4.0000,4.0,,,8.0,0.3333,,19.0,0.1515,0.3571,314335.0000,0.0507,0.4861,73.0,0.4747,2.6500,0.3519,-0.1481,-1.9815
201804,28206,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,310050.000000,0.0000,-0.0974,3.0,0.0000,,121.00,0.1691,1.7500,0.0,,,0.0,,,0.0,,,3.0,-0.2500,-0.7857,278703.0000,0.1105,-0.1577,6.0,-0.1429,-0.6000,1.0000,-0.3333,-13.0000
201804,28207,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,1219550.000000,0.2515,0.9513,20.0,0.3333,-0.1304,69.00,0.2105,-0.0738,8.0,0.3333,1.0000,0.0,,,0.0,,-1.0000,16.0,-0.0588,-0.2381,1106730.0000,0.0661,0.3367,36.0,0.1250,-0.1818,0.8000,-0.3333,-0.1130
201804,28208,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,390050.000000,0.0778,0.2685,15.0,0.4286,0.1538,72.00,0.4472,-0.1724,4.0,1.0000,0.0000,0.0,-1.0000,,0.0,,-1.0000,30.0,-0.0476,1.1429,391510.0000,0.0874,0.3093,45.0,0.0714,0.6667,2.0000,-1.0000,0.9231
201804,28209,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,450050.000000,0.1654,-0.1509,34.0,0.2830,0.5455,39.50,0.3621,-0.1939,20.0,0.0000,0.2500,4.0,,,8.0,1.0000,1.0000,34.0,-0.0933,0.0000,503859.0000,0.0023,0.0573,68.0,0.0625,0.2143,1.0000,-0.4151,-0.5455
201804,28210,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,274500.000000,-0.0154,,55.0,0.1224,0.9643,44.50,0.1788,-0.1604,32.0,0.4545,1.0000,4.0,1.0000,,16.0,0.0000,3.0000,40.0,-0.0476,0.1765,348766.0000,-0.0805,0.1083,95.0,0.0440,0.5323,0.7273,-0.1299,-0.4870
201804,28211,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,725050.000000,0.1379,0.0911,16.0,-0.1579,-0.1111,79.00,0.4562,1.0000,8.0,0.3333,-0.3333,0.0,,,0.0,-1.0000,-1.0000,17.0,-0.0556,0.5455,702485.0000,0.0831,0.2018,33.0,-0.1081,0.1379,1.0625,0.1151,0.4514
201804,28212,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,85050.000000,0.1261,0.4403,3.0,-0.4545,-0.7273,31.50,0.0413,,4.0,-0.3333,-0.6667,0.0,,,0.0,,,8.0,1.0000,-0.2727,92797.0000,0.2198,0.3904,11.0,0.1579,-0.5000,2.6667,1.9394,1.6667
201804,28213,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,140050.000000,0.0538,,4.0,0.0000,-0.7333,36.00,0.3585,-0.1429,8.0,0.3333,-0.5000,0.0,,,0.0,,,9.0,-0.4000,-0.5714,144994.0000,0.1020,0.1967,13.0,-0.3158,-0.6389,2.2500,-1.5000,0.8500
201804,28214,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,116550.000000,-0.1729,-0.5910,1.0,-0.7778,-0.8571,28.50,0.1753,-0.6524,0.0,-1.0000,-1.0000,0.0,,,0.0,,,17.0,0.0968,1.4286,164935.0000,-0.1858,-0.3336,18.0,-0.1000,0.2857,17.0000,13.5556,16.0000
201804,28215,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,*,105040.000000,0.0023,-0.2445,3.0,-0.4545,,78.00,-0.3217,3.5882,0.0,-1.0000,-1.0000,0.0,,-1.0000,0.0,,,14.0,0.3333,0.7500,116139.0000,-0.0039,0.0140,17.0,0.0625,-0.2273,4.6667,2.7576,4.0952
201804,28216,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,138000.000000,0.0147,0.1740,4.0,1.6667,0.0000,18.50,0.7619,-0.3833,8.0,1.0000,1.0000,0.0,,,0.0,,,9.0,0.1250,0.5000,194113.0000,0.4392,0.1675,13.0,0.3684,0.3000,2.2500,-3.0833,0.7500
201804,28217,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,246330.000000,-0.0315,-0.0129,10.0,0.5385,-0.2308,16.00,-0.2195,-0.6444,8.0,1.0000,0.0000,0.0,-1.0000,-1.0000,4.0,,,7.0,0.4000,-0.2222,234489.0000,-0.1081,0.0380,17.0,0.4783,-0.2273,0.7000,-0.0692,0.0077
201804,28226,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,538370.000000,0.0552,0.2712,20.0,0.0526,-0.2593,54.00,0.2934,0.0909,8.0,-0.2000,-0.3333,0.0,,,8.0,3.0000,1.0000,31.0,0.1273,-0.0313,473896.0000,0.0240,0.1481,51.0,0.0968,-0.1356,1.5500,0.1026,0.3648
201804,28227,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,88050.000000,0.0445,-0.1146,0.0,-1.0000,-1.0000,49.00,-0.4883,0.8148,0.0,-1.0000,-1.0000,0.0,,,0.0,,,4.0,-0.1111,-0.6923,87377.0000,-0.0318,-0.4678,4.0,-0.4667,-0.8182,,,
201804,28262,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,137050.000000,0.0458,0.0873,2.0,0.3333,-0.7500,34.00,0.4783,0.5455,4.0,1.0000,-0.5000,0.0,,,0.0,,-1.0000,7.0,0.1667,0.1667,152405.0000,0.1398,0.1923,9.0,0.2000,-0.3571,3.5000,-0.5000,2.7500
201804,28269,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,185995.000000,-0.0650,0.4874,17.0,-0.0286,0.2143,53.50,-0.3395,1.3261,16.0,0.3333,-0.2000,0.0,,,0.0,-1.0000,-1.0000,27.0,0.4595,0.4211,188463.0000,-0.0410,0.3755,44.0,0.2222,0.3333,1.5882,0.5311,0.2311
201804,28270,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,270000.000000,0.0001,0.1180,6.0,0.5000,0.0000,35.00,-0.2391,0.2281,8.0,1.0000,1.0000,0.0,,,0.0,,,6.0,0.0000,-0.2500,243748.0000,-0.0154,0.0346,12.0,0.2000,-0.1429,1.0000,-0.5000,-0.3333
201804,28273,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,224250.000000,-0.0131,0.1775,18.0,-0.2500,1.2500,37.50,-0.1429,0.1719,16.0,0.3333,0.3333,8.0,-0.5000,,0.0,,,22.0,-0.2281,0.0000,217011.0000,-0.0055,0.0836,40.0,-0.2381,0.3333,1.2222,0.0347,-1.5278
201804,28277,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,275050.000000,0.1012,0.0577,34.0,0.2143,0.0303,33.00,0.2000,0.0820,40.0,0.3333,0.4286,0.0,,,8.0,-0.5000,-0.3333,48.0,0.1163,-0.0588,298678.0000,0.0319,0.0058,82.0,0.1549,-0.0238,1.4118,-0.1239,-0.1337
201804,28278,"Charlotte, NC",Condo/Townhome/Row Home/Co-Op,,225050.000000,0.0000,0.0002,5.0,-0.4118,-0.5833,48.00,0.0323,0.0000,4.0,-0.5000,0.0000,0.0,,,0.0,-1.0000,,8.0,1.2857,1.0000,230550.0000,0.0036,-0.0246,13.0,0.0833,-0.1875,1.6000,1.1882,1.2667
201804,28301,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,,246750.000000,0.0115,0.0241,26.0,-0.0370,0.0833,201.50,0.6584,-0.1426,0.0,-1.0000,,0.0,,,0.0,,,4.0,0.0000,1.0000,259223.0000,0.0246,-0.0423,30.0,-0.0323,0.1538,0.1538,0.0057,0.0705
201804,28303,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,,130800.000000,-0.1417,-0.1075,21.0,0.0244,-0.3226,141.00,0.1629,0.3824,0.0,-1.0000,-1.0000,0.0,,,0.0,,-1.0000,5.0,0.0000,-0.3750,130516.0000,-0.0172,-0.1014,26.0,0.0196,-0.3333,0.2381,-0.0058,-0.0200
201804,28304,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,*,89950.000000,0.0000,0.0280,9.0,0.0588,-0.1000,67.50,0.1739,,0.0,-1.0000,,0.0,,,4.0,,,2.0,-0.4286,0.0000,95694.0000,0.0132,-0.0305,11.0,-0.0833,-0.0833,0.2222,-0.1895,0.0222
201804,28305,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,,128050.000000,0.0189,0.3332,7.0,-0.0667,-0.3636,242.00,0.2458,0.6690,0.0,,,0.0,,,0.0,,,1.0,-0.5000,,113931.0000,0.0066,-0.0654,8.0,-0.1579,-0.2727,0.1429,-0.1238,0.1429
201804,28306,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,,132550.000000,-0.0421,0.2325,9.0,-0.1818,0.2857,89.00,-0.1891,-0.1946,0.0,-1.0000,,0.0,,,4.0,,,3.0,2.0000,2.0000,146212.0000,0.0522,0.1075,12.0,0.0000,0.5000,0.3333,0.2424,0.1905
201804,28311,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,,130045.000000,0.0000,-0.4077,19.0,0.1515,0.1875,41.00,-0.6019,-0.6612,8.0,0.3333,,0.0,,,4.0,-0.3333,,4.0,0.1429,-0.3333,138871.0000,-0.0036,-0.2469,23.0,0.1500,0.0455,0.2105,-0.0016,-0.1645
201804,28314,"Fayetteville, NC",Condo/Townhome/Row Home/Co-Op,,80050.000000,-0.1397,0.0666,48.0,0.1566,-0.2941,79.00,-0.4038,-0.1728,16.0,0.6000,0.0000,0.0,,,8.0,0.3333,-0.5000,17.0,0.5455,0.1333,91928.0000,-0.0805,-0.0188,65.0,0.2381,-0.2169,0.3542,0.0891,0.1336
201804,28315,"Aberdeen, NC",Condo/Townhome/Row Home/Co-Op,,207500.000000,-0.0570,-0.0072,9.0,0.0000,0.1250,99.50,0.3916,0.3537,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,199306.0000,-0.0072,0.0470,9.0,0.0000,0.1250,0.0000,0.0000,0.0000
201804,28327,"Carthage, NC",Condo/Townhome/Row Home/Co-Op,,89550.000000,0.1197,-0.0529,15.0,0.3636,0.0000,90.00,-0.6273,0.2329,4.0,1.0000,,0.0,,,0.0,,,0.0,,,128669.0000,0.2680,-0.1114,15.0,0.3636,0.0000,0.0000,0.0000,0.0000
201804,28334,"Dunn, NC",Condo/Townhome/Row Home/Co-Op,*,87750.000000,0.0209,-0.1141,6.0,-0.1429,,191.00,0.2776,4.1622,0.0,,,0.0,,,0.0,,,0.0,,,93339.0000,0.0283,-0.1524,6.0,-0.1429,-0.2500,0.0000,0.0000,0.0000
201804,28337,"Elizabethtown, NC",Condo/Townhome/Row Home/Co-Op,,87450.000000,-0.0278,0.0000,8.0,0.1429,0.6000,318.50,-0.0673,12.8478,0.0,,,0.0,,,0.0,,,1.0,0.0000,,125917.0000,0.0124,0.1004,9.0,0.1250,0.8000,0.1250,-0.0179,0.1250
201804,28352,"Laurinburg, NC",Condo/Townhome/Row Home/Co-Op,*,116500.000000,0.0000,0.1311,6.0,0.2000,0.5000,74.00,0.4095,,0.0,,,0.0,,,0.0,,,0.0,,,111346.0000,0.0083,0.0515,6.0,0.2000,0.5000,0.0000,0.0000,0.0000
201804,28358,"Lumberton, NC",Condo/Townhome/Row Home/Co-Op,,158050.000000,0.2690,-0.0032,9.0,0.2857,-0.1818,65.00,0.0236,-0.5149,0.0,,-1.0000,0.0,,,0.0,,,2.0,0.0000,-0.5000,158359.0000,-0.0099,0.1180,11.0,0.2222,-0.2667,0.2222,-0.0635,-0.1414
201804,28374,"Pinehurst, NC",Condo/Townhome/Row Home/Co-Op,,154950.000000,0.0929,0.0502,70.0,-0.0476,-0.3000,128.00,-0.0266,0.3617,16.0,0.6000,0.0000,0.0,,,4.0,0.0000,-0.5000,0.0,,,191826.0000,0.0813,0.0558,70.0,-0.0476,-0.3000,0.0000,0.0000,0.0000
201804,28379,"Rockingham, NC",Condo/Townhome/Row Home/Co-Op,,100050.000000,0.0000,-0.2307,1.0,0.0000,0.0000,199.00,0.1881,0.0258,0.0,,,0.0,,,0.0,,,0.0,,,100050.0000,0.0000,-0.2307,1.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,28387,"Southern Pines, NC",Condo/Townhome/Row Home/Co-Op,*,236050.000000,-0.0308,0.1132,61.0,0.0339,-0.2469,73.00,-0.1728,,12.0,-0.4000,0.0000,0.0,,,4.0,0.0000,-0.6667,2.0,3.0000,0.0000,248628.0000,-0.0254,0.0784,63.0,0.0588,-0.2410,0.0328,0.0243,0.0081
201804,28390,"Spring Lake, NC",Condo/Townhome/Row Home/Co-Op,,179950.000000,0.0000,0.0135,10.0,0.0000,0.0000,144.00,0.0052,0.2101,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,,1.0,-0.3333,0.0000,183953.0000,-0.0038,0.0555,11.0,-0.0435,0.0000,0.1000,-0.0500,0.0000
201804,28394,"Vass, NC",Condo/Townhome/Row Home/Co-Op,*,269950.000000,0.0000,1.0138,5.0,0.0000,,171.00,0.2906,,0.0,,,0.0,,,0.0,,,0.0,,,222425.0000,-0.0457,0.7357,5.0,0.0000,-0.5833,0.0000,0.0000,0.0000
201804,28401,"Wilmington, NC",Condo/Townhome/Row Home/Co-Op,,267450.000000,-0.0269,0.0700,44.0,-0.0833,-0.0222,157.00,0.1254,0.2975,8.0,-0.2000,0.0000,0.0,,,0.0,-1.0000,-1.0000,66.0,0.0313,1.3571,365171.0000,-0.0157,0.2505,110.0,-0.0179,0.5068,1.5000,0.1667,0.8778
201804,28403,"Wilmington, NC",Condo/Townhome/Row Home/Co-Op,,189050.000000,0.0884,0.0266,46.0,0.1220,0.2778,45.50,0.0000,-0.1727,28.0,0.7500,1.3333,0.0,,,8.0,1.0000,1.0000,26.0,0.2093,-0.1613,204639.0000,0.0012,-0.0351,72.0,0.1520,0.0746,0.5652,0.0408,-0.2959
201804,28405,"Wilmington, NC",Condo/Townhome/Row Home/Co-Op,,195000.000000,-0.0927,0.5822,24.0,0.1163,-0.2258,54.00,0.0746,0.0693,8.0,0.0000,-0.3333,0.0,,,4.0,1.0000,,12.0,-0.0769,-0.4000,223165.0000,-0.0635,0.1829,36.0,0.0435,-0.2941,0.5000,-0.1047,-0.1452
201804,28409,"Wilmington, NC",Condo/Townhome/Row Home/Co-Op,*,269645.000000,-0.2043,,8.0,-0.0588,,32.00,-0.6923,,4.0,-0.3333,0.0000,0.0,,,0.0,-1.0000,-1.0000,14.0,0.0000,0.0769,372583.0000,-0.1070,0.0341,22.0,-0.0222,0.1000,1.7500,0.1029,-0.1071
201804,28411,"Wilmington, NC",Condo/Townhome/Row Home/Co-Op,,222050.000000,0.0228,0.0245,6.0,-0.2941,-0.1429,51.00,0.0200,-0.2609,0.0,-1.0000,,0.0,,,0.0,,,8.0,-0.2381,-0.1111,221407.0000,0.0374,0.0270,14.0,-0.2632,-0.1250,1.3333,0.0980,0.0476
201804,28412,"Wilmington, NC",Condo/Townhome/Row Home/Co-Op,*,169050.000000,0.0196,,64.0,-0.0791,,48.00,0.0847,,28.0,-0.3913,0.4000,0.0,,,0.0,-1.0000,-1.0000,47.0,0.0682,0.3429,200467.0000,0.0255,-0.1232,111.0,-0.0220,0.4605,0.7344,0.1013,-0.1193
201804,28422,"Bolivia, NC",Condo/Townhome/Row Home/Co-Op,,265050.000000,0.0000,0.2499,6.0,-0.1429,-0.2500,118.00,0.3964,2.7460,0.0,,,0.0,,,0.0,,,0.0,-1.0000,-1.0000,260605.0000,0.0130,0.3307,6.0,-0.2000,-0.4000,0.0000,-0.0714,-0.2500
201804,28428,"Carolina Beach, NC",Condo/Townhome/Row Home/Co-Op,,269750.000000,0.0097,-0.1007,78.0,-0.1475,-0.3390,87.00,0.0545,0.1013,20.0,-0.0909,-0.2857,0.0,,,8.0,1.0000,-0.3333,75.0,0.3043,0.4151,314499.0000,0.0388,-0.0438,153.0,0.0268,-0.1053,0.9615,0.3331,0.5124
201804,28429,"Castle Hayne, NC",Condo/Townhome/Row Home/Co-Op,,248800.000000,-0.2445,0.6005,6.0,0.2000,0.0000,68.00,-0.4286,-0.2486,0.0,,,0.0,,,0.0,,,1.0,-0.6000,-0.6667,254666.0000,-0.0618,0.2614,7.0,-0.0667,-0.2222,0.1667,-0.3333,-0.3333
201804,28443,"Hampstead, NC",Condo/Townhome/Row Home/Co-Op,,159800.000000,0.0433,0.0834,5.0,-0.2857,-0.3750,87.00,0.5467,-0.1168,0.0,,-1.0000,0.0,,,0.0,,,4.0,1.6667,-0.2000,178050.0000,0.2169,0.2598,9.0,0.0588,-0.3077,0.8000,0.5857,0.1750
201804,28445,"Holly Ridge, NC",Condo/Townhome/Row Home/Co-Op,,329050.000000,0.3869,0.2658,47.0,-0.2480,-0.5347,87.00,0.4032,-0.2984,16.0,0.3333,0.0000,0.0,,-1.0000,4.0,0.0000,0.0000,51.0,0.1333,0.2143,329466.0000,0.1180,0.1770,98.0,-0.0884,-0.3147,1.0851,0.3651,0.6693
201804,28449,"Kure Beach, NC",Condo/Townhome/Row Home/Co-Op,,269300.000000,0.0005,0.0172,24.0,0.0000,-0.2000,104.50,-0.0649,0.1237,8.0,1.0000,1.0000,0.0,,,0.0,-1.0000,,8.0,-0.3333,-0.2727,359205.0000,0.0114,0.1268,32.0,-0.1111,-0.2195,0.3333,-0.1667,-0.0333
201804,28450,"Lake Waccamaw, NC",Condo/Townhome/Row Home/Co-Op,*,129550.000000,0.0000,,1.0,0.0000,,201.00,0.1858,,0.0,,,0.0,,,0.0,,,0.0,,,129550.0000,0.0000,,1.0,0.0000,,0.0000,0.0000,
201804,28451,"Leland, NC",Condo/Townhome/Row Home/Co-Op,,249950.000000,0.0975,0.1490,38.0,-0.0256,-0.3667,72.00,-0.3833,-0.3175,12.0,-0.2500,0.5000,0.0,,,8.0,0.3333,0.0000,36.0,0.0286,-0.1000,253567.0000,0.0779,0.0803,74.0,0.0000,-0.2600,0.9474,0.0499,0.2807
201804,28457,"Rocky Point, NC",Condo/Townhome/Row Home/Co-Op,,187050.000000,-0.0158,,1.0,0.0000,,51.00,0.9245,,0.0,,,0.0,,,0.0,,,0.0,,,185850.0000,-0.0221,,1.0,0.0000,,0.0000,0.0000,
201804,28460,"Sneads Ferry, NC",Condo/Townhome/Row Home/Co-Op,,249450.000000,0.1087,0.4942,62.0,-0.0606,-0.4095,70.00,-0.2784,-0.6034,12.0,-0.3333,-0.4000,0.0,,,4.0,-0.5000,-0.5000,23.0,-0.2459,0.3529,282959.0000,0.0775,0.3890,85.0,-0.1192,-0.3033,0.3710,-0.0912,0.2091
201804,28461,"Southport, NC",Condo/Townhome/Row Home/Co-Op,,183950.000000,0.0208,-0.1135,59.0,0.0536,-0.0167,90.00,-0.2357,-0.0426,8.0,-0.3333,-0.5000,0.0,-1.0000,,8.0,3.0000,0.0000,16.0,-0.2727,-0.3333,200702.0000,0.0092,-0.1613,75.0,-0.0385,-0.1071,0.2712,-0.1217,-0.1288
201804,28462,"Supply, NC",Condo/Townhome/Row Home/Co-Op,,284950.000000,0.0000,0.1010,14.0,0.0769,-0.0667,133.00,-0.0667,0.4778,0.0,-1.0000,,0.0,,,0.0,,,4.0,0.6000,0.3333,284215.0000,0.0024,-0.1845,18.0,0.1613,0.0000,0.2857,0.0934,0.0857
201804,28465,"Oak Island, NC",Condo/Townhome/Row Home/Co-Op,*,225050.000000,0.0000,,21.0,-0.1064,-0.5227,60.00,0.0573,-0.2683,4.0,-0.5000,-0.5000,0.0,,,0.0,-1.0000,-1.0000,13.0,-0.1875,0.8571,239953.0000,0.0224,0.0436,34.0,-0.1392,-0.3333,0.6190,-0.0618,0.4600
201804,28467,"Calabash, NC",Condo/Townhome/Row Home/Co-Op,,154950.000000,0.0091,-0.0526,71.0,-0.1446,-0.2755,72.00,-0.0886,-0.0649,24.0,0.0909,0.2000,0.0,,,4.0,0.0000,-0.8333,21.0,-0.0455,0.3125,148547.0000,0.0262,-0.0415,92.0,-0.1238,-0.1930,0.2958,0.0307,0.1325
