Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2018-04-01 00:00:00,16507,"Erie, PA",*,62000.000000,-0.0505,0.2157,15.0,-0.1176,,148.50,0.1952,-0.0973,4.0,0.0000,0.0000,0.0,,,0.0,-1.0000,-1.0000,9.0,0.1250,1.2500,152653.0000,0.6467,-0.1325,24.0,-0.0400,0.0435,0.6000,0.1294,0.3895
2018-04-01 00:00:00,16508,"Erie, PA",,88950.000000,0.0271,0.0160,97.0,-0.0673,-0.0673,117.00,0.0130,0.2124,28.0,0.0000,0.0000,0.0,,,32.0,1.2857,0.3333,38.0,0.3103,0.0270,103679.0000,0.0538,0.0038,135.0,0.0150,-0.0426,0.3918,0.1129,0.0360
2018-04-01 00:00:00,16509,"Erie, PA",,184000.000000,-0.0502,0.0225,97.0,-0.0673,-0.1565,89.00,-0.2837,0.2714,32.0,0.4545,-0.2727,0.0,,,24.0,0.2000,-0.3333,46.0,0.2432,0.2105,212674.0000,0.0057,-0.0062,143.0,0.0142,-0.0654,0.4742,0.1185,0.1438
2018-04-01 00:00:00,16510,"Erie, PA",,121950.000000,-0.0049,0.1081,83.0,-0.0879,-0.2589,60.00,-0.2308,-0.2500,32.0,-0.2727,-0.2000,0.0,,,16.0,0.3333,-0.2000,51.0,0.3973,0.0200,152927.0000,-0.0149,0.0468,134.0,0.0510,-0.1728,0.6145,0.2134,0.1680
2018-04-01 00:00:00,16511,"Erie, PA",,121050.000000,-0.0414,-0.0861,31.0,-0.1842,-0.2439,74.00,-0.4056,-0.0750,12.0,0.0000,0.0000,0.0,,,8.0,-0.2000,-0.3333,22.0,0.2222,0.1000,171461.0000,-0.1879,-0.2382,53.0,-0.0536,-0.1311,0.7097,0.2360,0.2219
2018-04-01 00:00:00,16601,"Altoona, PA",*,89950.000000,0.0067,0.1843,57.0,-0.1429,-0.2500,141.00,0.1653,,28.0,1.3333,-0.1250,0.0,,,12.0,-0.1429,0.0000,0.0,,,113085.0000,0.0263,0.0233,57.0,-0.1429,-0.2500,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16602,"Altoona, PA",*,92500.000000,0.0358,0.1570,74.0,-0.0864,,94.00,-0.1132,,28.0,0.7500,-0.1250,0.0,,,8.0,-0.5000,-0.6000,1.0,0.0000,,113805.0000,0.0256,-0.0131,75.0,-0.0854,-0.0854,0.0135,0.0012,0.0135
2018-04-01 00:00:00,16635,"Duncansville, PA",*,209050.000000,0.0350,-0.0881,24.0,-0.0400,,55.00,0.0732,-0.0833,8.0,1.0000,0.0000,0.0,,,8.0,,-0.3333,0.0,,-1.0000,257929.0000,0.0088,-0.0641,24.0,-0.0400,-0.3684,0.0000,0.0000,-0.0270
2018-04-01 00:00:00,16640,"Flinton, PA",*,143797.500000,0.0088,,15.0,-0.0909,-0.2105,167.50,0.0841,-0.4050,0.0,-1.0000,,0.0,,,0.0,-1.0000,-1.0000,0.0,,,130648.0000,0.0224,0.5736,15.0,-0.0909,-0.2105,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16648,"Hollidaysburg, PA",*,190050.000000,-0.0604,-0.1646,78.0,0.0000,,177.00,0.0943,,16.0,0.1429,0.0000,0.0,,,24.0,0.2000,1.0000,0.0,,-1.0000,410206.0000,-0.0092,-0.1113,78.0,0.0000,0.1818,0.0000,0.0000,-0.0154
2018-04-01 00:00:00,16652,"Huntingdon, PA",*,188450.000000,0.0849,,38.0,0.2459,-0.2083,73.00,-0.0789,0.0355,16.0,1.6667,-0.3333,0.0,,,8.0,3.0000,0.0000,1.0,0.0000,,204216.0000,0.0323,0.1902,39.0,0.2381,-0.1875,0.0263,-0.0065,0.0263
2018-04-01 00:00:00,16657,"James Creek, PA",*,330050.000000,0.1264,0.2043,15.0,0.0714,-0.3182,254.00,-0.2562,,4.0,1.0000,-0.5000,0.0,,,0.0,,,0.0,,,387170.0000,0.0458,0.0924,15.0,0.0714,-0.3182,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16686,"Tyrone, PA",*,148550.000000,0.1431,,29.0,-0.1343,,143.00,0.0958,0.5889,0.0,-1.0000,-1.0000,0.0,,,4.0,-0.8000,0.0000,7.0,0.1667,,212367.0000,0.1009,0.5148,36.0,-0.0886,0.0286,0.2414,0.0623,0.2414
2018-04-01 00:00:00,16701,"Bradford, PA",,79750.000000,0.0374,-0.2332,106.0,0.1522,-0.0862,123.00,-0.0238,-0.3692,28.0,0.2727,1.3333,0.0,,,16.0,0.1429,1.0000,0.0,,,112611.0000,-0.0146,-0.1405,106.0,0.1522,-0.0862,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16735,"Kane, PA",,74950.000000,0.0568,-0.1897,28.0,-0.0175,0.0370,186.00,0.1138,0.2828,4.0,1.0000,0.0000,0.0,,,4.0,,0.0000,0.0,,-1.0000,90410.0000,-0.1005,-0.3263,28.0,-0.0175,0.0000,0.0000,0.0000,-0.0370
2018-04-01 00:00:00,16743,"Port Allegany, PA",,79950.000000,0.0243,0.0000,23.0,0.1220,0.2105,180.00,0.0315,0.0286,4.0,,0.0000,0.0,,,4.0,0.0000,,0.0,,,110966.0000,0.2552,0.3207,23.0,0.1220,0.2105,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16748,"Shinglehouse, PA",*,87950.000000,0.0168,0.1504,22.0,-0.0833,,162.50,0.2745,0.0093,0.0,-1.0000,-1.0000,0.0,,,4.0,1.0000,,0.0,,-1.0000,177120.0000,0.0907,0.7008,22.0,-0.0833,0.1000,0.0000,0.0000,-0.0526
2018-04-01 00:00:00,16801,"State College, PA",*,434950.000000,0.1687,,48.0,-0.1579,,45.00,-0.2308,,32.0,-0.3846,-0.2000,0.0,,,8.0,0.3333,-0.6000,77.0,0.6042,,517308.0000,0.0726,0.3999,125.0,0.1905,-0.0079,1.6042,0.7621,1.6042
2018-04-01 00:00:00,16803,"State College, PA",*,450050.000000,0.0659,,30.0,0.1111,,32.00,-0.1467,,28.0,0.4000,-0.1250,0.0,,,8.0,-0.2000,-0.6000,49.0,0.9216,,463581.0000,-0.0152,0.3694,79.0,0.5048,-0.1319,1.6333,0.6889,1.6333
2018-04-01 00:00:00,16823,"Bellefonte, PA",*,260050.000000,0.0121,0.2093,57.0,0.0179,,54.50,0.2976,0.0283,32.0,0.0000,-0.1111,4.0,,0.0000,8.0,-0.5000,-0.6000,72.0,0.6180,71.0000,312630.0000,0.0276,0.2793,129.0,0.2836,0.0840,1.2632,0.4685,1.2547
2018-04-01 00:00:00,16827,"Boalsburg, PA",*,617550.000000,-0.0316,,19.0,0.0857,,39.00,0.1818,,8.0,-0.3333,-0.3333,0.0,,,4.0,,0.0000,35.0,0.0145,,702766.0000,-0.0983,0.8003,54.0,0.0385,-0.2059,1.8421,-0.1293,1.8421
2018-04-01 00:00:00,16830,"Clearfield, PA",*,116000.000000,0.0786,-0.1073,45.0,0.0112,,105.50,-0.0664,-0.2847,12.0,0.2000,0.0000,0.0,,,8.0,3.0000,0.0000,5.0,0.1111,,132672.0000,0.1059,-0.2076,50.0,0.0204,-0.1525,0.1111,0.0100,0.1111
2018-04-01 00:00:00,16833,"Curwensville, PA",*,160050.000000,0.0159,,17.0,0.0303,-0.0556,140.50,0.1684,0.3842,4.0,1.0000,0.0000,0.0,,,0.0,,-1.0000,1.0,-0.3333,0.0000,167284.0000,-0.0041,0.4669,18.0,0.0000,-0.0526,0.0588,-0.0321,0.0033
2018-04-01 00:00:00,16866,"Philipsburg, PA",*,94950.000000,0.1366,0.0609,39.0,-0.1236,,123.50,0.0165,,8.0,0.3333,-0.3333,0.0,-1.0000,,8.0,-0.3333,1.0000,14.0,0.4000,,135516.0000,0.0494,-0.0610,53.0,-0.0275,-0.0536,0.3590,0.1343,0.3590
2018-04-01 00:00:00,16870,"Port Matilda, PA",*,549950.000000,0.0202,0.3017,17.0,0.3077,,37.50,-0.7191,-0.4231,12.0,1.0000,2.0000,0.0,,,4.0,1.0000,-0.5000,12.0,0.5000,,584994.0000,-0.0245,0.2717,29.0,0.3810,-0.1944,0.7059,0.0905,0.7059
2018-04-01 00:00:00,16901,"Wellsboro, PA",*,189750.000000,0.0469,0.0254,105.0,0.0096,,176.00,-0.0916,0.1812,16.0,-0.1111,0.0000,0.0,,,8.0,,-0.5000,3.0,2.0000,,229370.0000,0.0078,0.0970,108.0,0.0286,-0.1074,0.0286,0.0190,0.0286
2018-04-01 00:00:00,16912,"Blossburg, PA",,115050.000000,0.1615,0.1511,33.0,0.0154,0.1000,148.00,-0.1124,-0.2745,0.0,-1.0000,,0.0,,,4.0,,,1.0,-0.3333,,104609.0000,-0.0021,0.0303,34.0,0.0000,0.1333,0.0303,-0.0159,0.0303
2018-04-01 00:00:00,16915,"Coudersport, PA",,132549.500000,0.0196,0.0000,48.0,-0.0769,-0.2381,202.50,-0.0357,0.1376,8.0,1.0000,-0.6000,0.0,,,0.0,-1.0000,,0.0,,-1.0000,185538.0000,0.0293,0.2927,48.0,-0.0769,-0.2500,0.0000,0.0000,-0.0159
2018-04-01 00:00:00,16922,"Galeton, PA",,85050.000000,0.2159,0.0001,35.0,0.0448,0.2500,185.00,0.0335,0.1709,4.0,0.0000,0.0000,0.0,,,4.0,,,0.0,,,145359.0000,0.0089,0.1994,35.0,0.0448,0.2500,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16925,"Gillett, PA",,174950.000000,0.0071,-0.0278,27.0,-0.2286,-0.2286,89.00,-0.2866,0.5214,4.0,1.0000,-0.6667,0.0,,,4.0,-0.3333,,4.0,0.3333,0.3333,200472.0000,-0.0129,0.1308,31.0,-0.1842,-0.1842,0.1481,0.0624,0.0624
2018-04-01 00:00:00,16929,"Lawrenceville, PA",*,185950.000000,0.0000,,23.0,0.0222,,72.00,-0.3557,-0.7000,0.0,-1.0000,,0.0,,,0.0,,,2.0,1.0000,,206664.0000,-0.0394,0.3425,25.0,0.0638,0.2500,0.0870,0.0425,0.0870
2018-04-01 00:00:00,16933,"Mansfield, PA",*,174250.000000,0.0267,-0.0046,39.0,-0.0930,,205.00,0.1172,,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,-1.0000,4.0,7.0000,1.0000,188624.0000,-0.0085,-0.0300,43.0,-0.0115,-0.2712,0.1026,0.0909,0.0675
2018-04-01 00:00:00,16946,"Tioga, PA",,164500.000000,-0.0123,-0.0324,21.0,0.5000,-0.1923,60.00,-0.6117,-0.6471,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,,0.0,,,177195.0000,-0.0322,-0.0826,21.0,0.5000,-0.1923,0.0000,0.0000,0.0000
2018-04-01 00:00:00,16947,"Troy, PA",,179050.000000,0.0248,0.1194,20.0,0.0256,-0.0476,74.00,0.1045,-0.6509,0.0,-1.0000,-1.0000,0.0,,,0.0,,,3.0,0.2000,-0.4000,241236.0000,-0.1057,0.0494,23.0,0.0455,-0.1154,0.1500,0.0218,-0.0881
2018-04-01 00:00:00,16950,"Westfield, PA",*,157300.000000,0.0137,0.1656,35.0,0.0000,,231.00,0.1186,0.3051,4.0,0.0000,0.0000,0.0,,,0.0,,,1.0,0.0000,,168317.0000,0.0591,0.0814,36.0,0.0000,0.2857,0.0286,0.0000,0.0286
2018-04-01 00:00:00,17003,"Annville, PA",*,274950.000000,0.0482,0.2327,36.0,0.2632,,51.00,-0.4426,-0.0377,12.0,1.0000,-0.2500,0.0,,,12.0,,0.5000,0.0,,-1.0000,304244.0000,0.0465,0.2287,36.0,0.2632,-0.3077,0.0000,0.0000,-0.3000
2018-04-01 00:00:00,17007,"Boiling Springs, PA",*,314950.000000,0.0000,0.0161,11.0,-0.2143,,76.50,-0.2679,0.7000,8.0,-0.3333,-0.3333,0.0,,,0.0,-1.0000,-1.0000,0.0,,-1.0000,275583.0000,-0.0488,-0.0688,11.0,-0.2143,-0.6452,0.0000,0.0000,-0.5500
2018-04-01 00:00:00,17011,"Camp Hill, PA",*,245050.000000,0.0462,0.0889,48.0,-0.0400,,38.00,-0.6569,-0.1915,36.0,0.6364,-0.1000,0.0,,,12.0,-0.4000,-0.5714,1.0,0.0000,-0.9868,248810.0000,-0.0448,0.0342,49.0,-0.0392,-0.6859,0.0208,0.0008,-0.9292
2018-04-01 00:00:00,17013,"Carlisle, PA",*,175050.000000,-0.0110,-0.1589,90.0,-0.0722,,80.00,0.1307,0.0811,32.0,0.0000,-0.2727,0.0,-1.0000,,20.0,0.1111,-0.3750,0.0,,-1.0000,216127.0000,-0.0018,-0.0760,90.0,-0.0722,-0.5337,0.0000,0.0000,-0.5440
2018-04-01 00:00:00,17015,"Carlisle, PA",*,304040.000000,-0.0716,,54.0,0.0385,,51.00,0.3973,,20.0,-0.1667,0.0000,0.0,,,16.0,1.0000,0.3333,0.0,,-1.0000,341714.0000,-0.0339,0.1547,54.0,0.0385,-0.3571,0.0000,0.0000,-0.7500
2018-04-01 00:00:00,17019,"Dillsburg, PA",*,287300.000000,0.0574,,46.0,-0.0515,,60.50,-0.4829,,24.0,0.2000,-0.4000,0.0,,,12.0,0.0000,-0.2500,0.0,,-1.0000,315306.0000,-0.0522,0.0411,46.0,-0.0515,-0.6567,0.0000,0.0000,-0.4105
2018-04-01 00:00:00,17020,"Duncannon, PA",*,152450.000000,0.1722,0.2806,17.0,-0.0811,,65.50,-0.6650,-0.1603,8.0,1.0000,0.0000,0.0,,,4.0,0.0000,0.0000,0.0,,-1.0000,186789.0000,0.1057,0.1311,17.0,-0.0811,-0.4848,0.0000,0.0000,-0.5000
2018-04-01 00:00:00,17022,"Elizabethtown, PA",*,241450.000000,-0.0032,0.0410,83.0,-0.0621,,111.50,0.0773,-0.0304,20.0,-0.2308,-0.5455,0.0,,,8.0,-0.3333,-0.7778,0.0,,-1.0000,268964.0000,-0.0150,0.0483,83.0,-0.0621,-0.5632,0.0000,0.0000,-0.1515
2018-04-01 00:00:00,17025,"Enola, PA",*,236385.000000,0.2050,0.3136,43.0,-0.0851,,41.00,-0.1717,-0.4459,28.0,0.1667,0.0000,0.0,,,16.0,0.3333,-0.2000,0.0,,-1.0000,324691.0000,0.1312,0.3712,43.0,-0.0851,-0.6446,0.0000,0.0000,-0.7286
2018-04-01 00:00:00,17026,"Fredericksburg, PA",*,199000.000000,-0.0052,,5.0,0.1111,,17.00,-0.2093,,4.0,0.0000,-0.5000,0.0,,,0.0,,-1.0000,0.0,,-1.0000,212156.0000,0.0599,-0.0835,5.0,0.1111,-0.8718,0.0000,0.0000,-0.1471
2018-04-01 00:00:00,17032,"Halifax, PA",*,257000.000000,-0.0481,-0.0656,15.0,-0.0625,,81.00,0.2607,-0.5825,4.0,0.0000,,0.0,,,4.0,,0.0000,0.0,,-1.0000,264891.0000,-0.0299,-0.2064,15.0,-0.0625,-0.3478,0.0000,0.0000,-0.5333
2018-04-01 00:00:00,17033,"Hershey, PA",*,339050.000000,-0.0305,0.0515,42.0,0.0633,,53.00,0.0000,-0.1167,16.0,0.0000,-0.3333,0.0,,,16.0,0.6000,0.0000,0.0,,-1.0000,425365.0000,-0.0473,0.0752,42.0,0.0633,-0.5059,0.0000,0.0000,-0.4167
2018-04-01 00:00:00,17034,"Highspire, PA",*,57550.000000,-0.2664,,9.0,-0.0526,-0.5500,172.00,0.2601,0.1781,0.0,-1.0000,-1.0000,0.0,,,4.0,1.0000,0.0000,0.0,,-1.0000,83977.0000,-0.0539,-0.0937,9.0,-0.0526,-0.6667,0.0000,0.0000,-0.3500
2018-04-01 00:00:00,17036,"Hummelstown, PA",*,297950.000000,0.0774,-0.0047,79.0,-0.0539,,55.00,-0.2308,-0.2763,32.0,-0.3600,-0.1111,0.0,,-1.0000,20.0,0.4286,-0.4444,0.0,,-1.0000,409109.0000,0.0317,-0.0187,79.0,-0.0539,-0.5798,0.0000,0.0000,-0.5537
2018-04-01 00:00:00,17038,"Jonestown, PA",,229950.000000,-0.0516,0.0947,14.0,0.0370,-0.3913,101.00,0.6160,0.3203,0.0,-1.0000,-1.0000,0.0,,,4.0,1.0000,,0.0,,-1.0000,358922.0000,-0.0086,0.0702,14.0,0.0370,-0.5000,0.0000,0.0000,-0.2174
2018-04-01 00:00:00,17042,"Lebanon, PA",*,237050.000000,0.0496,-0.0933,160.0,0.0256,,95.00,-0.1845,-0.2830,64.0,0.6842,-0.4074,12.0,0.2000,,28.0,0.0000,0.0000,0.0,,-1.0000,263487.0000,0.0825,0.0321,160.0,0.0256,-0.4839,0.0000,0.0000,-0.1151
2018-04-01 00:00:00,17043,"Lemoyne, PA",*,249950.000000,0.0000,0.2346,16.0,0.0667,,74.00,0.3704,0.0882,4.0,-0.5000,-0.5000,0.0,,,4.0,-0.3333,-0.6667,0.0,,-1.0000,260179.0000,-0.0569,-0.2785,16.0,0.0667,-0.6190,0.0000,0.0000,-0.6800
2018-04-01 00:00:00,17044,"Lewistown, PA",*,85950.000000,0.0918,0.0845,96.0,-0.1028,,105.00,-0.1121,0.2805,16.0,0.0000,-0.5000,0.0,,,8.0,-0.5556,-0.5000,11.0,0.4667,1.7500,120944.0000,0.0369,-0.0301,107.0,-0.0655,0.1031,0.1146,0.0445,0.0716
2018-04-01 00:00:00,17046,"Lebanon, PA",*,127550.000000,0.0303,-0.2565,105.0,0.0660,,88.00,-0.2264,-0.2281,32.0,0.7778,-0.3333,0.0,-1.0000,,28.0,0.2727,0.7500,0.0,,-1.0000,164504.0000,0.0019,-0.1150,105.0,0.0660,-0.4262,0.0000,0.0000,-0.1296
2018-04-01 00:00:00,17049,"McAlisterville, PA",*,169950.000000,0.1334,,10.0,1.5000,-0.3333,25.00,-0.6000,,8.0,,,0.0,,,0.0,,,0.0,,-1.0000,204370.0000,0.4207,0.5203,10.0,1.5000,-0.4118,0.0000,0.0000,-0.1333
2018-04-01 00:00:00,17050,"Mechanicsburg, PA",*,356500.000000,0.0407,0.1280,160.0,0.0738,,65.00,-0.1096,0.0400,60.0,0.0000,-0.1176,4.0,,0.0000,36.0,-0.1000,-0.3571,1.0,0.0000,-0.9917,398528.0000,0.0365,0.0771,161.0,0.0733,-0.4969,0.0063,-0.0005,-0.6018
2018-04-01 00:00:00,17053,"Marysville, PA",*,235454.000000,0.0845,-0.1361,11.0,0.2222,,48.00,-0.5897,-0.3684,0.0,-1.0000,-1.0000,0.0,,,4.0,,,0.0,,-1.0000,219774.0000,0.0304,-0.0946,11.0,0.2222,-0.6563,0.0000,0.0000,-0.6842
2018-04-01 00:00:00,17055,"Mechanicsburg, PA",*,244795.000000,-0.0217,0.0309,136.0,0.1193,,76.00,-0.2727,-0.0130,60.0,0.2500,-0.1667,4.0,1.0000,,32.0,0.7778,0.1429,1.0,0.0000,-0.9916,323312.0000,0.0117,0.1189,137.0,0.1184,-0.5036,0.0074,-0.0009,-0.7506
2018-04-01 00:00:00,17057,"Middletown, PA",*,179950.000000,-0.0886,,73.0,0.1967,,43.00,-0.5943,,28.0,-0.0667,0.4000,0.0,,,16.0,0.3333,0.0000,0.0,,-1.0000,210494.0000,-0.0581,0.0399,73.0,0.1967,-0.2151,0.0000,0.0000,-0.5000
2018-04-01 00:00:00,17059,"Mifflintown, PA",*,139500.000000,0.0564,-0.1699,30.0,-0.1429,-0.3617,226.00,0.2333,,0.0,-1.0000,-1.0000,0.0,,,0.0,,-1.0000,5.0,0.2500,0.0000,188039.0000,0.1008,-0.1013,35.0,-0.1026,-0.3269,0.1667,0.0524,0.0603
2018-04-01 00:00:00,17061,"Millersburg, PA",,99950.000000,-0.1695,-0.1770,19.0,0.1875,0.2667,202.00,0.3400,0.4532,4.0,,,0.0,,,0.0,-1.0000,-1.0000,0.0,,-1.0000,123232.0000,-0.0826,-0.0246,19.0,0.1875,-0.0952,0.0000,0.0000,-0.4000
2018-04-01 00:00:00,17063,"Milroy, PA",,159950.000000,-0.0303,0.3379,34.0,-0.1169,0.0968,116.00,0.2889,0.0087,4.0,-0.3333,-0.5000,0.0,,,0.0,-1.0000,-1.0000,6.0,1.0000,2.0000,149173.0000,-0.0272,-0.0599,40.0,-0.0361,0.2121,0.1765,0.0985,0.1120
2018-04-01 00:00:00,17065,"Mount Holly Springs, PA",,189550.000000,0.0013,0.2233,8.0,-0.2000,-0.5789,128.00,0.1082,0.2549,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,,0.0,,-1.0000,313694.0000,0.0823,0.4088,8.0,-0.2000,-0.6522,0.0000,0.0000,-0.2105
2018-04-01 00:00:00,17067,"Myerstown, PA",*,219950.000000,-0.0319,,67.0,-0.1067,,114.00,-0.6454,,12.0,-0.5000,-0.5000,0.0,-1.0000,,0.0,-1.0000,-1.0000,0.0,,-1.0000,221843.0000,-0.0619,0.0134,67.0,-0.1067,-0.6825,0.0000,0.0000,-0.1164
2018-04-01 00:00:00,17070,"New Cumberland, PA",*,230000.000000,0.0651,0.0836,50.0,0.2195,,72.00,0.1901,0.2203,28.0,0.5556,0.0000,0.0,,,12.0,-0.1429,0.0000,0.0,,-1.0000,228405.0000,0.0342,-0.1316,50.0,0.2195,-0.5968,0.0000,0.0000,-0.7714
2018-04-01 00:00:00,17073,"Newmanstown, PA",*,169950.000000,-0.0814,,5.0,0.1111,,81.00,0.3224,,8.0,,0.0000,0.0,,,0.0,,-1.0000,0.0,,-1.0000,271026.0000,0.1485,0.6419,5.0,0.1111,-0.8485,0.0000,0.0000,-0.3750
2018-04-01 00:00:00,17074,"Newport, PA",*,134950.000000,0.2263,0.1673,11.0,-0.0435,,86.00,-0.1269,,4.0,-0.3333,-0.6667,0.0,,,8.0,,1.0000,0.0,,-1.0000,244487.0000,0.0798,0.3851,11.0,-0.0435,-0.6563,0.0000,0.0000,-0.6000
2018-04-01 00:00:00,17078,"Palmyra, PA",*,265880.000000,0.0083,0.0961,69.0,0.0698,,81.00,-0.2957,0.3279,24.0,0.2000,-0.5000,12.0,2.0000,-0.2500,8.0,3.0000,-0.5000,0.0,,-1.0000,316439.0000,0.0167,-0.0251,69.0,0.0698,-0.5430,0.0000,0.0000,-0.3482
2018-04-01 00:00:00,17082,"Port Royal, PA",*,219950.000000,0.0000,,12.0,-0.1429,,111.00,-0.1494,,0.0,-1.0000,-1.0000,0.0,,,0.0,,,3.0,0.0000,-0.5714,280230.0000,0.0416,0.4327,15.0,-0.1176,-0.6667,0.2500,0.0357,0.0658
2018-04-01 00:00:00,17084,"Reedsville, PA",*,169950.000000,-0.0424,-0.1053,14.0,-0.1765,,124.00,0.3478,-0.0350,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,-1.0000,7.0,0.4000,,175557.0000,-0.0472,-0.0063,21.0,-0.0455,-0.0870,0.5000,0.2059,0.5000
2018-04-01 00:00:00,17098,"Williamstown, PA",*,73050.000000,0.0587,0.2185,10.0,0.1111,,192.00,0.1584,-0.2082,0.0,-1.0000,,0.0,,,0.0,-1.0000,-1.0000,0.0,,-1.0000,86104.0000,0.0751,0.0872,10.0,0.1111,-0.2308,0.0000,0.0000,-0.3000
2018-04-01 00:00:00,17102,"Harrisburg, PA",*,128050.000000,0.0169,0.0720,38.0,0.1692,,46.00,-0.2269,-0.5490,16.0,0.1429,0.0000,0.0,,,8.0,-0.3333,-0.5000,0.0,,-1.0000,132045.0000,0.0337,0.0263,38.0,0.1692,-0.5529,0.0000,0.0000,-0.4912
2018-04-01 00:00:00,17103,"Harrisburg, PA",*,42545.000000,0.0059,-0.1747,48.0,-0.0588,,97.00,-0.1745,-0.2920,16.0,0.6000,1.0000,4.0,,,12.0,0.5000,-0.2500,0.0,,-1.0000,48803.0000,-0.0270,-0.2492,48.0,-0.0588,-0.3766,0.0000,0.0000,-0.3509
2018-04-01 00:00:00,17104,"Harrisburg, PA",*,48050.000000,-0.0337,,54.0,-0.0442,-0.3647,105.00,0.0853,-0.0278,12.0,-0.2500,0.0000,0.0,,,8.0,0.0000,-0.5000,0.0,,-1.0000,54597.0000,-0.0024,-0.2558,54.0,-0.0442,-0.5046,0.0000,0.0000,-0.2824
2018-04-01 00:00:00,17109,"Harrisburg, PA",*,150000.000000,-0.0566,-0.0263,27.0,-0.3077,,50.00,0.0870,-0.3865,8.0,-0.6364,-0.5000,0.0,,,4.0,-0.7500,-0.7500,0.0,,-1.0000,169531.0000,-0.0340,-0.1220,27.0,-0.3077,-0.7216,0.0000,0.0000,-0.7963
2018-04-01 00:00:00,17110,"Harrisburg, PA",*,139950.000000,0.1198,,125.0,-0.1071,,79.50,0.0671,-0.0966,52.0,0.4444,0.0833,4.0,0.0000,,40.0,0.1111,0.1111,1.0,0.0000,-0.9872,165755.0000,0.0761,0.0230,126.0,-0.1064,-0.4400,0.0080,0.0009,-0.5226
2018-04-01 00:00:00,17111,"Harrisburg, PA",*,210500.000000,-0.0053,-0.0745,103.0,-0.0096,,98.00,-0.1269,0.0426,36.0,-0.1818,-0.3571,0.0,-1.0000,,20.0,0.0000,-0.3750,1.0,0.0000,-0.9896,273394.0000,0.0891,0.1084,104.0,-0.0095,-0.5667,0.0097,0.0001,-0.6570
2018-04-01 00:00:00,17112,"Harrisburg, PA",*,290040.000000,0.0013,0.0087,134.0,-0.0946,,127.50,-0.0097,,40.0,0.0526,-0.2308,4.0,0.0000,0.0000,36.0,0.2000,0.0000,0.0,,-1.0000,326136.0000,-0.0386,-0.0847,134.0,-0.0946,-0.5231,0.0000,0.0000,-0.7239
2018-04-01 00:00:00,17113,"Harrisburg, PA",*,85050.000000,0.0474,0.0904,40.0,0.0811,,47.00,0.2617,-0.2985,20.0,0.1111,0.2500,0.0,,,12.0,1.0000,-0.4000,0.0,,-1.0000,95712.0000,0.0489,0.1736,40.0,0.0811,-0.5789,0.0000,0.0000,-0.3380
2018-04-01 00:00:00,17201,"Chambersburg, PA",,152950.000000,-0.0003,-0.0161,110.0,0.1518,-0.1473,52.00,-0.3376,-0.0714,28.0,-0.3333,-0.5333,4.0,,,8.0,-0.7333,-0.6667,0.0,,-1.0000,190803.0000,0.0110,-0.0121,110.0,0.1518,-0.1912,0.0000,0.0000,-0.0543
2018-04-01 00:00:00,17202,"Chambersburg, PA",,225040.000000,0.0170,-0.0214,109.0,0.0481,-0.2534,45.00,-0.4595,-0.2500,48.0,0.0909,-0.2000,0.0,-1.0000,,16.0,-0.2000,-0.5556,1.0,,-0.9000,235123.0000,0.0060,-0.0458,110.0,0.0577,-0.2949,0.0092,0.0092,-0.0593
2018-04-01 00:00:00,17222,"Fayetteville, PA",,215040.000000,0.0078,-0.0648,94.0,0.0682,0.1899,72.50,-0.0554,-0.0203,36.0,0.8000,0.2857,4.0,,,12.0,2.0000,0.0000,0.0,,-1.0000,221804.0000,-0.0117,-0.0396,94.0,0.0682,0.1190,0.0000,0.0000,-0.0633
2018-04-01 00:00:00,17225,"Greencastle, PA",,249950.000000,0.0417,0.0204,97.0,0.1902,-0.0583,51.50,-0.3563,-0.1694,32.0,0.2308,0.0000,0.0,,,20.0,1.5000,0.0000,0.0,,-1.0000,279784.0000,0.0080,-0.0202,97.0,0.1902,-0.1182,0.0000,0.0000,-0.0680
